id	code	note	pure
48f8c08d-1548-462f-835a-10d1cbf51c40	L26	Ritter's disease	t
04d69972-a080-4ef3-8576-9da2f7b66841	L27	allergy not otherwise specified	t
d859c4b0-b5b0-4392-90a8-b47c9276b654	L27	adverse food reaction, except dermatitis	f
5db25791-5a58-40cf-b81b-7a36e56b3627	L27	contact dermatitis	f
f3f458f5-9b1d-4c0e-8a26-e1f875bcab23	L27	drug photoallergic response	f
4b2d3fac-fdd9-4388-a5ad-95e34822eb71	L27	drug phototoxic response	f
666f036e-9b87-46e4-a8b2-58941daf702d	L27	urticaria	f
15e552ff-8b1b-465d-a0c0-33ff98133190	L27.2	dermatitis due to food in contact with skin	f
9d5dcb00-3c7d-40d4-8a00-665660722354	L29	neurotic excoriation	t
ccbb5652-5462-4295-8d1b-1ab9527c3ced	L29	psychogenic pruritus	t
43e5f573-248e-4208-8f26-4a778f43d095	L30	contact dermatitis	f
449d87b7-942f-43f0-bbd5-895102210834	L30	dry skin dermatitis	f
730f09a3-cdab-4ca1-9b5f-62cf1cf09d0c	L30	small plaque parapsoriasis	f
0c58c126-1c29-4e1c-927b-e3e25cb1f59c	L30	stasis dermatitis	f
d6b60201-ee74-4b1d-b6e3-71f27ce8e269	L41	poikiloderma vasculare atrophicans	t
5de6f4c4-e392-4425-ba29-6476517fc11d	L43	lichen planopilaris	t
b78faec5-cedc-4bdb-8006-34d078ea7c68	L50	allergic contact dermatitis	t
d56abff4-cfbe-4491-814e-020a344e4651	L50	angioneurotic edema	t
c8f8d951-abbc-4029-a25e-c0df8bb77781	L50	giant urticaria	t
8572afc9-d919-4c84-a38a-fa9e60b3120a	L50	hereditary angio-edema	t
c1bd0e06-cf9f-40a7-99ec-8a979b9926c8	L50	Quincke's edema	t
1a1f2933-b095-4688-9265-b91c27f30c04	L50	serum urticaria	t
0a802c89-e622-4c3c-be5a-ae8fae373bd1	L50	solar urticaria	t
987ff403-d7b1-4fd3-a5be-efe600092238	L50	urticaria neonatorum	t
5a11cde0-d10b-45ac-ae76-9d741bea3781	L50	urticaria papulosa	t
35961eed-22e0-4532-b1b4-22fe36c93d91	L50	urticaria pigmentosa	t
2a09e22e-2f06-4b55-b162-d6c525366540	L50.2	familial cold urticaria	f
a3d18609-68f1-4a00-a53c-151c6b922cc1	L51	staphylococcal scalded skin syndrome	t
3bfebddf-6054-4d38-9413-7478437f85b7	L51	Ritter's disease	t
048ad109-196a-481c-bb36-45e4f51a4417	L52	tuberculous erythema nodosum	t
e6e90f36-4f83-43f7-a543-7fb1ae8442eb	L53	erythema ab igne	t
9a2b3995-789b-4a03-a692-46224ea0a7ee	L53	erythema due to external agents in contact with skin	t
416dfb28-9e16-4d22-a167-fc286ad3980f	L53	erythema intertrigo	t
af541305-7040-4669-8856-11f1dd42aaf4	L53.0	neonatal erythema toxicum	t
18a3bd56-0ad6-4056-83e1-bac11be87e15	L60	clubbing of nails	f
d44b4884-22e2-4331-838c-dab585360102	L60	onychia and paronychia	f
08bf6315-4ba4-442f-b59f-b9fe287ff153	L65	trichotillomania	t
8bf9e3cb-7a26-42e9-a6e2-fce22927db19	L67	monilethrix	t
050eb498-8d20-44c5-8609-2d90d21159bb	L67	pili annulati	t
e7c57771-23c6-4f7b-9253-8dfc108845e3	L67	telogen effluvium	t
6a29b45d-8101-49b1-babb-5c8bea2faa5b	L68	congenital hypertrichosis	t
5d43b49a-be7b-4cab-9f57-fb52f2c0c1b4	L68	persistent lanugo	t
8a47cfa1-5d59-45cb-a71c-d528ca0b6ce1	L70	acne keloid	f
e4df9408-dc8f-4822-bbbb-58f375ae029e	L72.3	pilar cyst	f
ae4e40f0-5602-4176-bb7e-c783ddd6504a	L72.3	trichilemmal (proliferating) cyst	f
225a1d2f-c540-4268-84e2-0023f152c65c	L74	generalized hyperhidrosis	f
d0bc61c4-4a30-4a0d-9c5f-11e6da6ae67c	L75	dyshidrosis	t
2f58cf43-4633-494f-8ed6-8b5e3ca293a0	L75	hidradenitis suppurativa	t
4efd6a2c-77f1-42ee-a383-8ec0ac5ae1b1	L76.0	intraoperative hemorrhage and hematoma of skin and subcutaneous tissue due to accidental puncture and laceration during a procedure	t
8cced605-7649-4b4f-acb8-b5434f674000	L80	vitiligo of eyelids	f
b37ff724-7fc8-4723-a3d7-8b7945f25c36	L80	vitiligo of vulva	f
24b55cc2-5455-461e-86d9-645c84ef8d27	L81	birthmark not otherwise specified	t
3d3252b8-8cf9-4bfc-a39a-d8366e8ce683	L81	Peutz-Jeghers syndrome	t
48e43194-2f58-4289-8f9e-de8f660a9a39	L82	seborrheic dermatitis	f
6cde5be7-729d-47da-9848-28a54ab3efcc	L85	hypertrophic disorders of the skin	f
d8003463-8959-4d8c-98c3-a669d1997459	L85.0	congenital ichthyosis	t
2627150f-3328-4fb1-82cb-ece5f7edacee	L85.1	inherited keratosis palmaris et plantaris	t
51ee45e4-2669-4f74-9cd2-035d84c87efe	L86	gonococcal keratoderma	t
5b6e3b8b-56b0-49ef-9bd0-14d0893bbccb	L86	gonococcal keratosis	t
652a8508-dc14-4938-bd21-65689f73aa61	L86	keratoderma due to vitamin A deficiency	t
1388f38b-3866-436d-8866-05f421695898	L86	keratosis due to vitamin A deficiency	t
9635cf9e-02b4-4987-b592-f8222f0db531	L86	xeroderma due to vitamin A deficiency	t
8ce63003-1742-4eb7-965f-d6f2cc973dbf	L87	granuloma annulare (perforating)	t
69955d43-d39f-4d86-b216-55e373a3b6f1	L88	dermatitis gangrenosa	t
cd598dbc-895c-4722-8bd2-2b754d055810	L89	decubitus (trophic) ulcer of cervix (uteri)	f
f6c0ba10-a67a-4720-8baa-a5224341b69e	L89	diabetic ulcers	f
78b1c9be-f1ea-4703-8bfe-100f489c4947	L89	non-pressure chronic ulcer of skin	f
8318710d-8da6-4374-9d0d-8002ca785455	L89	skin infections	f
8aa54d9b-73b1-4eea-800c-7c1d296afb04	L89	varicose ulcer	f
89f17962-485c-443e-8876-b6004b1d6716	L90.0	lichen sclerosus of external female genital organs	f
6609fa88-c7da-4cf3-a97a-e5da0ae97172	L90.0	lichen sclerosus of external male genital organs	f
8cbfccf7-d6d3-41bb-91ff-24754e62024b	L90.5	hypertrophic scar	f
1c1ad881-ea82-4798-81c8-205dbc68b5a7	L90.5	keloid scar	f
7efbfe8b-4eda-4ba8-891d-d97e7cd59d63	L91.0	acne keloid	f
1eacba0b-d9ce-45ec-835f-f53d6bc7e6a7	L91.0	scar not otherwise specified	f
b16ac6ae-8c2a-4bce-80b2-b657ea25cb88	L92	actinic granuloma	f
6e1f7b8d-b04a-431c-9466-c4008f5c1da1	L92.1	not elsewhere classifiedrobiosis lipoidica associated with diabetes mellitus	t
097ca9db-805d-4374-b541-16e2e637d9f6	L92.9	umbilical granuloma	f
e1385252-11d2-4892-850f-c745ab4fae3f	L93	lupus exedens	t
77e22bc0-4115-42c4-a5ab-efe23b2d1300	L93	lupus vulgaris	t
024717b4-42b4-4de8-b9fe-b12b36c62797	L93	scleroderma	t
8062e527-c011-4ec2-a168-839f754b08d8	L93	systemic lupus erythematosus	t
24660ae7-dfee-4731-9b1c-7983a2b1f2e3	L94	systemic connot elsewhere classifiedtive tissue disorders	t
974f34da-8579-4883-93fe-81d930650c07	L95	angioma serpiginosum	t
80e833d0-9b97-4418-9ef7-098ae63e4b9c	L95	Henoch(-Schönlein) purpura	t
6cb3627e-d78e-4380-b02c-3d88ab12623f	L95	hypersensitivity angiitis	t
3c876090-629f-4712-842c-775cd0726ef4	L95	lupus panniculitis	t
4472a408-feb4-4bde-a947-4d616b0e8c8f	L95	panniculitis not otherwise specified	t
0ff99e7e-44f3-4795-a10c-96682d3d2696	L95	panniculitis of not elsewhere classifiedk and back	t
ca787a7a-3293-41a5-8b53-ec304dff911a	L95	polyarteritis nodosa	t
78c7297e-ed8c-45ba-a801-3e7cd002b9e8	L95	relapsing panniculitis	t
885884ab-3c90-4fbc-ac8f-26a138381d49	L95	rheumatoid vasculitis	t
0a55beed-d10c-43cb-9ffc-a46054cf35df	L95	serum sickness	t
0776a1c7-ae94-4c0b-9211-300366630861	L95	urticaria	t
ef7d29b6-cac8-40fa-ae45-bb78a2b7867b	L95	Wegener's granulomatosis	t
68c25b71-eb0b-45a4-845b-995b408746c4	L97	pressure ulcer (pressure area)	f
fffde1bd-7db3-4ba0-9089-af916c7cad71	L97	skin infections	f
7b51b0fe-8125-49cd-b5bf-2dff202c979e	L98.0	pyogenic granuloma of gingiva	f
9eb741aa-28c5-48d9-87cc-9fc038a63950	L98.0	pyogenic granuloma of maxillary alveolar ridge	f
c1b12828-e784-4fe5-bf27-1736ce7b5099	L98.0	pyogenic granuloma of oral mucosa	f
2003dec8-e471-44ad-b291-67a64cabfe5a	L98.1	Excoriation (skin-picking) disorder	t
222d604b-a302-4115-9cd2-d538f1b5a071	L98.4	pressure ulcer (pressure area)	f
7511fd0c-7b06-41a1-a780-5a4ffc2ab81a	L98.4	gangrene	f
e6724350-5e1a-4890-955b-b652ae60ef1c	L98.4	skin infections	f
3c489223-2233-4b0c-bab8-961ff40dfef2	L98.4	ulcer of lower limb not elsewhere classified	f
5f2c88a0-5624-4850-b85a-aeaa23acdf9e	L98.4	varicose ulcer	f
9a6733f1-39cf-4a90-bf65-f67fe2b62f81	L98.5	focal oral mucinosis	t
bdb7efc4-a0b0-4873-9492-137bcb07b1e6	L98.5	myxedema	t
599f2ea8-7cfb-4c43-8b1a-6f1a9c6b3068	L98.6	hyalinosis cutis et mucosae	t
240aa8f3-7c33-4d2a-8787-9ce9d40aa6ea	L98.7	acquired excess or redundant skin of eyelid	f
ad1661b0-2b20-4193-b247-68251b6e2c9c	L98.7	congenital excess or redundant skin of eyelid	f
a254ce41-8a73-4c61-b082-0da45f5ec72f	L98.7	skin changes due to chronic exposure to nonionizing radiation	f
d99fb99c-7a84-4091-aef9-b0614790e51d	L99	skin disorders in diabetes	t
9b579c38-a03c-440f-8a30-56e73e86e49d	L99	skin disorders in gonorrhea	t
eb5b32ce-2de6-46fd-a987-b1809e7fc161	L99	skin disorders in syphilis	t
1a6234ca-cb60-47a7-81c7-e6ddbc7950cc	M00	infection and inflammatory reaction due to internal joint prosthesis	f
5fb7845a-8962-4e6a-9859-5b7881715f61	M01	arthropathy in Lyme disease	t
5e0af913-2632-41a6-b8c6-6d6bea007778	M01	gonococcal arthritis	t
6077bb30-7848-4671-9d6b-a2ad92d8c7c9	M01	meningococcal arthritis	t
161f8952-022a-448b-a189-cc9c64172af3	M01	mumps arthritis	t
62e44448-b23f-4319-8b00-f4d9212cb42a	M01	postinfective arthropathy	t
b1d28f28-4e6f-4f9d-982b-e3da6179ed26	M01	postmeningococcal arthritis	t
26089ba0-bc5c-4d3e-b185-0f6a3165d41d	M01	reactive arthritis	t
ed0a1e43-c487-4526-b985-7e788a7f7e59	M01	rubella arthritis	t
dd55404d-e6a1-4fce-8e37-986f0c725a9c	M01	sarcoidosis arthritis	t
61958670-6ce2-4fef-a040-7fcc6fef108c	M01	typhoid fever arthritis	t
4449c1bb-69b1-44d3-ac5c-f8bf581824d7	M01	tuberculosis arthritis	t
9f77b180-0611-4836-bf9f-11a18f71acb2	M02	Behçet's disease	t
60e5b41d-d2aa-47cf-bcda-9fbb110daa1f	M02	direct infections of joint in infectious and parasitic diseases classified elsewhere	t
02328940-f18e-414b-8f4b-fa98b89edf91	M02	postmeningococcal arthritis	t
d714854b-61d1-4ddf-bbcd-92bbd8b1abb4	M02	mumps arthritis	t
1fdf0b15-3f03-4b69-aaa8-c91780a2b2b6	M02	rubella arthritis	t
1c80eb88-b512-4d1a-90fe-42c654b4c80d	M02	syphilis arthritis (late)	t
61bdc4c8-67a7-4741-9cfc-30f0a34cd551	M02	rheumatic fever	t
3d702951-2033-447f-9588-d1eba22199a2	M02	tabetic arthropathy [Charcôt's]	t
2aa7126a-02d8-484b-a2e8-86a303f01e07	M04	Crohn's disease	f
c9db1a6c-58b6-4380-9525-97decad2abcc	M05	rheumatic fever	t
4995c2d8-5d10-4e33-bcab-e78b0db96c06	M05	juvenile rheumatoid arthritis	t
406a7ce9-489b-4e12-8f15-42678274d113	M05	rheumatoid arthritis of spine	t
0d11e49c-9c98-461d-a9a2-3861a3c6e95d	M06.1	Still's disease not otherwise specified	t
2940774e-2d0f-4ed7-b9dc-a74b60d37a84	M06.4	polyarthritis not otherwise specified	t
63ae5606-278e-487a-9364-52a309ed231b	M07	psoriatic arthropathies	t
120c76a8-d247-49bb-b0f4-05abb0938c07	M08	arthropathy in Whipple's disease	t
2ffe2177-c83e-462a-bffc-86f2dc43e729	M08	Felty's syndrome	t
49dec5f2-8f2b-4790-8051-bf169fcd0de2	M08	juvenile dermatomyositis	t
fa1dcbb6-fd54-4a13-8c10-45c4cca359a1	M08	psoriatic juvenile arthropathy	t
939c0edb-b1dd-4dfd-8623-4f2b81809332	M08.1	ankylosing spondylitis in adults	t
a03fc576-8fa0-48e2-886a-de4622361c35	M08.2	adult-onset Still's disease	t
9ea8ae6e-503b-44d1-9a2e-97b2c2697663	M08.9	juvenile rheumatoid arthritis, unspecified	t
ef9e83fc-fec5-4038-8cb8-65d0c7455bbd	M1A	gout not otherwise specified	t
81755cdd-f653-42f6-8193-93dc1c12b466	M1A	acute gout	f
b2dad482-d5bc-4282-baf5-da030a1fc13a	M10	chronic gout	f
c278a609-3e11-4ef6-841a-39e652e053d6	M12	arthrosis	t
6d89fb23-6714-4d4d-85d2-caf22f7fd460	M12	cricoarytenoid arthropathy	t
78dceb74-99e1-4786-98da-e188e48bc9dc	M12.5	post-traumatic osteoarthritis of first carpometacarpal joint	t
89410c0d-6a3c-4cc0-9df9-cbef97939504	M12.5	post-traumatic osteoarthritis of hip	t
7261862f-a68d-4a21-b2e6-67c8311b7667	M12.5	post-traumatic osteoarthritis of knee	t
4c0bcc1b-dbe8-422d-b283-6b08427f8483	M12.5	post-traumatic osteoarthritis not otherwise specified	t
38364bad-2283-4f87-9868-2c0eb8da852f	M12.5	post-traumatic osteoarthritis of other single joints	t
bef36623-7bbb-43fb-9639-c6c10ba51a72	M13	arthrosis	t
254e22b7-bf0f-4a80-ae5c-fa81e357798c	M13	osteoarthritis	t
2a661f19-8fe7-49fa-b99b-101c61482445	M13.8	osteoarthritis	t
a21dd657-23ed-4b74-812c-8a6ad88c4dcd	M14	arthropathy in diabetes mellitus	t
2c76f0c1-fdde-4789-a51c-1fdd1b9a8076	M14	arthropathy in hematological disorders	t
798eed75-5299-40d2-b84e-5317417c1cd8	M14	arthropathy in hypersensitivity reactions	t
3e3d6ca3-75c5-471a-9b2a-17df8e4cd79d	M14	arthropathy in neoplastic disease	t
f03a7390-34fb-4545-97b2-8a69057600f3	M14	arthropathy in neurosyphillis	t
34dc71a0-9cb3-40b2-8d02-d4c709ea6550	M14	arthropathy in sarcoidosis	t
b6fe3661-df96-47a6-8c84-dedf8e1f05dd	M14	arthropathy in enteropathic arthropathies	t
490fece2-7318-419e-98c0-374b48ac4104	M14	arthropathy in juvenile psoriatic arthropathy	t
baa252f7-f1d2-42e9-9352-17ba953c8d10	M14	arthropathy in lipoid dermatoarthritis	t
f8b31186-f0f7-47a3-84db-c67ff721d30a	M14.6	Charcôt's joint in diabetes mellitus	t
32c42285-d648-43d7-a493-58c5c2649ef2	M14.6	Charcôt's joint in tabes dorsalis	t
d610aac5-08d0-40e3-a50e-aecadaf83301	M15	bilateral involvement of single joint	t
272cd6b6-92c6-49c9-9b9a-68bdcccefcac	M19	polyarthritis	t
d241dfb5-acd2-4029-92a9-9d27c7f1aacc	M19	arthrosis of spine	f
8e695712-77a0-457c-8b91-381f969ef091	M19	hallux rigidus	f
5d2c2839-19d3-4038-b665-56d034f9a1a0	M19	osteoarthritis of spine	f
52dc7855-2b9e-49a2-b285-8cb7f97f5a40	M19.04	primary osteoarthritis of first carpometacarpal joint	f
11937350-1735-41d4-8bb9-88e0767b7c5c	M19.14	post-traumatic osteoarthritis of first carpometacarpal joint	f
10dd4721-9a84-400e-b9e6-749cc3432619	M20	acquired absence of fingers and toes	t
073be995-459e-4087-b8ab-283252a12140	M20	congenital absence of fingers and toes	t
e2a2965a-63db-4264-9246-5dd4e45ce602	M20	congenital deformities and malformations of fingers and toes	t
26cffc7a-6f0b-4c12-b90d-6a0d1ab9e4df	M20.0	clubbing of fingers	t
9d8f5e04-ca53-4d03-877b-7a50461fca6f	M20.0	palmar fascial fibromatosis [Dupuytren]	t
583ba48c-aca0-4087-9b3d-0c6f9d295c5a	M20.0	trigger finger	t
e3b33b87-90c2-4341-a8aa-a6725bd8696b	M20.1	bunion	f
088af26d-a95f-4bc5-b536-db3ed6c7c9fd	M21	acquired absence of limb	t
0117a2db-2658-449e-b110-42e3b2b762b7	M21	congenital absence of limbs	t
01800b9c-6e80-4f63-b952-d1550b2d3d92	M21	congenital deformities and malformations of limbs	t
79c70fb5-55fd-41ec-b3b2-287871bfb18f	M21	acquired deformities of fingers or toes	f
fa530027-b09a-4008-848a-5e29a87bd674	M21	coxa plana	f
71f33168-055d-4523-86f2-42f27be7825a	M21.0	metatarsus valgus	t
c4891a66-0191-440f-af90-c4e65f438fec	M21.0	talipes calcaneovalgus	t
fd6403dc-0430-45c1-a4f5-45b36ef1e6b2	M21.1	metatarsus varus	t
330ac420-50d8-4dc3-8020-c8ef7c107398	M21.1	tibia vara	t
e96e1dc6-f095-4db2-ba70-15adb30a51b4	M21.4	congenital pes planus	t
f7f847a9-b0a9-41b5-b342-e49669552ce2	M21.5	clubfoot, not specified as acquired	t
a6bc0cf0-b152-42a2-9ca5-5a16d64eebbd	M21.6	deformities of toe (acquired)	f
4e216878-4975-4aa4-af7d-e51eeb3514f5	M21.8	coxa plana	f
e3354ccd-4a62-4444-b68d-0f0dd0190cf9	M22	traumatic dislocation of patella	f
35c9a42e-9243-4ace-8586-2aa5424c7283	M23	ankylosis	t
795e6280-18cb-45c2-b0a1-00c41be2e61d	M23	deformity of knee	t
eb05c7b5-331e-4e7d-95de-65c46b05a533	M23	osteochondritis dissecans	t
7f26529b-25ec-4660-9051-3a2afb0e2897	M23	current injury - see injury of knee and lower leg	f
351e9eda-a895-4ef8-84c2-ad3d7db109f1	M23	recurrent dislocation or subluxation of joints	f
85ef7ee2-cee8-4101-aa35-5c2da6554e14	M23	recurrent dislocation or subluxation of patella	f
84033d7a-8f73-4d48-bad1-8d5b3d587c4e	M24	ganglion	f
d6cf0e54-1de7-40d4-9ba6-66bcdd01b35b	M24	snapping knee	f
2de31339-a4e8-4782-bf58-cca07f96f66b	M24	temporomandibular joint disorders	f
00ae3534-4434-4af2-8738-f9d5be0f3430	M24.0	loose body in knee	f
19cc2e91-d67d-4e51-8f16-4cc59e551d5f	M24.1	chondrocalcinosis	f
66ddf496-e801-4e1a-942b-e33bfc25b521	M24.1	internal derangement of knee	f
95d30a7a-1bd7-4e6c-91dc-8eac900b4242	M24.1	metastatic calcification	f
6af49f23-624c-458e-90d1-f2daba92d5d6	M24.1	ochronosis	f
c6e4573f-8e2f-4622-a27e-b1177cdd877e	M24.2	familial ligamentous laxity	t
60e90298-19fb-4f22-8f97-8d8b5329a951	M24.2	internal derangement of knee	f
ee391dbe-00e4-439f-b833-bcb1c62d19fe	M24.3	congenital dislocation or displacement of joint- see congenital malformations and deformations of the musculoskeletal system	t
0d1caf16-5ac8-4050-9837-f9cc3dd203a7	M24.3	recurrent dislocation of joint	t
3cc57f89-b770-4e04-9794-bee62126ec0c	M24.4	recurrent dislocation of patella	f
fbb49f15-c5ca-485d-95a8-1c82ee4c97e3	M24.4	recurrent vertebral dislocation	f
cad874da-82db-46ea-972f-ddb9bced53b3	M24.5	contracture of muscle without contracture of joint	t
69f84383-9f46-4ad3-87e1-7a01214782cd	M24.5	contracture of tendon (sheath) without contracture of joint	t
1135ab95-28e7-4d48-86a9-5ee3338c33bd	M24.5	Dupuytren's contracture	t
6d866517-0ae3-4c15-a546-d7311220ca3a	M24.5	acquired deformities of limbs	f
6a56a1e8-89a5-41d4-b479-60dfa717f57c	M24.6	stiffness of joint without ankylosis	t
53de9c9d-e243-436d-a5f1-2d0e9d36baa8	M24.6	spine	f
2a2e7802-82ed-4ad6-bacc-3e41ab0b6db3	M24.8	iliotibial band syndrome	f
a1d5f420-fe07-4df1-a6a2-831cc6dc91f5	M25	abnormality of gait and mobility	f
3dd63af7-691c-4ff5-b064-9f5442139da4	M25	acquired deformities of limb	f
bb2786d3-4aff-42d8-83f7-984c7b0f4d39	M25	calcification of bursa	f
42cb9f23-4dec-47e8-bbd0-22e418d5c3f2	M25	calcification of shoulder (joint)	f
c3db4598-2b64-4e80-b8c1-f898b16eb031	M25	calcification of tendon	f
899673da-5c1f-4376-96b6-8ca0d94ef506	M25	difficulty in walking	f
ad9774f4-f463-400d-9aa8-638ca1c05398	M25	temporomandibular joint disorder	f
56448770-a604-4bab-b436-c744eba3fac1	M25.0	hemophilic arthropathy	t
f65f44d9-438f-40f1-acbc-c2ac126a256e	M25.3	instability of joint secondary to old ligament injury	t
c8d17305-58ce-44c1-b147-59716afa9a5b	M25.3	instability of joint secondary to removal of joint prosthesis	t
32cadd2f-c3dc-4f0c-a5c4-5f1dca43a621	M25.3	spinal instabilities	f
669526e9-8f5c-4b2f-973e-f5a1e78ba11d	M25.4	hydrarthrosis in yaws	t
69191b99-ce1a-474b-8a82-1400358e8c04	M25.4	intermittent hydrarthrosis	t
3cb9b909-bb4c-414d-8283-962e2732f21b	M25.4	other infective (teno)synovitis	t
4949109e-cb65-4e1d-8a65-0f70ba7eb494	M25.5	pain in hand	f
37e8c5dc-47a4-4192-91ae-cef466cd2bdb	M25.5	pain in fingers	f
79a2b09b-9092-4594-a86c-f5bfb98f2278	M25.5	pain in foot	f
966d8716-be47-40a4-842a-645e53315bc7	M25.5	pain in limb	f
23003f6f-db57-4066-9083-420d9225577e	M25.5	pain in toes	f
39830112-9882-45cf-a311-f589e74e3109	M25.6	ankylosis of joint	t
ad134887-934c-4469-bd79-76898115f387	M25.6	contracture of joint	t
5225eec4-74c3-44d7-bfa8-af1c71abd4a6	M26.0	acromegaly	t
dc7cde94-0050-4886-b314-d138745f0aaf	M26.0	Robin's syndrome	t
f46e4298-ed43-4829-a39f-fa0bb53d5f61	M26.3	embedded and impacted teeth	f
fcefe319-6cc5-4cd4-a45d-df793ea13c94	M26.5	bruxism	t
a295e267-71bc-480e-b338-784aab70a2a5	M26.5	teeth-grinding not otherwise specified	t
806f3cbe-631a-431d-b5d2-2e4345664b3e	M26.55	centric occlusion not otherwise specified	t
2c23c5d3-b8ca-45db-b4cc-a96738b6fb93	M26.6	current temporomandibular joint dislocation	f
6f1fbe7f-1458-4bba-8539-32d9264c874d	M26.6	current temporomandibular joint sprain	f
af5caaee-40a4-4bdc-b997-5d417b30a39f	M27.1	peripheral giant cell granuloma	t
b3b989fe-01fc-44fc-abfd-5d77f84c31d5	M27.2	osteonot elsewhere classifiedrosis of jaw due to drug	f
3047d6b0-4de8-4104-b939-9344a360ef35	M27.4	cysts of oral region	t
f62f1745-6aad-41e0-b745-be466f271c1b	M27.4	latent bone cyst of jaw	t
0292ecc3-09d0-449b-b5d5-340623bd828a	M27.4	Stafne's cyst	t
30ef5c1e-f5e7-4c94-9ed8-0343305f73e3	M27.63	cracked tooth	f
6a94b758-e4ed-4c8e-b880-5de627eb7e63	M27.63	fractured dental restorative material with loss of material	f
6c8e8b92-55de-4ea3-879d-e65d96fcb79c	M27.63	fractured dental restorative material without loss of material	f
1c23e66b-9ee2-4a20-acf9-d3c4d56afa1b	M27.63	fractured tooth	f
ff6aa73f-a88a-4064-9744-83339dc48d2a	M27.8	jaw pain	t
95a6f34c-0166-4289-bc3d-d12cfa79002b	M30	microscopic polyarteritis	t
67d8d2d7-b99f-45b4-ab73-0cf9151ec473	M31.7	polyarteritis nodosa	t
7c59a41c-fe26-430e-9d1a-9a9ea01aa18e	M32	lupus erythematosus (discoid) (not otherwise specified)	t
963d37ea-c57e-48c7-88c0-fbf2bf7de68c	M34	circumscribed scleroderma	t
574ab4ac-a425-41ad-8100-16ddbaccd5ea	M34	neonatal scleroderma	t
088c5705-0f32-46b3-ab45-4396655ca5f7	M35	reactive perforating collagenosis	t
73505361-1bf6-4327-b7fa-916b3338b997	M35.0	dry mouth, unspecified	t
b735603a-f45b-4fc4-a31e-ee7352d103de	M35.1	polyangiitis overlap syndrome	t
86ac306f-b8c7-4c13-9264-68a29dcfa037	M35.3	polymyalgia rheumatica with giant cell arteritis	t
2935eb64-f997-42f9-96f0-c4e70da0087a	M35.6	lupus panniculitis	t
4331671c-7d41-4e77-af4f-e8f0e2d167ea	M35.6	panniculitis not otherwise specified	t
0f30baaf-0f22-4dd3-8cc8-f235fcbb63e9	M35.7	ligamentous laxity, not otherwise specified	t
5643ac31-3065-4e7d-8619-eeef01015169	M35.7	Ehlers-Danlos syndromes	f
102a4ccf-bb6e-48d7-a4c3-a7676cac4f35	M36	arthropathies in diseases classified elsewhere	f
d213abb6-133b-4d65-a317-ffa89c93986d	M40	congenital kyphosis and lordosis	t
b4203a8e-691c-4701-acfb-7b09cd68562b	M40	kyphoscoliosis	t
2058c979-9f5d-4e29-9257-e42179bd5f36	M40	postprocedural kyphosis and lordosis	t
61a9b259-ca4f-43e3-9eb3-b82416ca8f59	M40.0	osteochondrosis of spine	t
55e59e74-731c-4978-a639-aaa2d63df13f	M41	congenital scoliosis not otherwise specified	t
4bf0672b-1cb0-4231-931d-29f5ff797261	M41	congenital scoliosis due to bony malformation	t
0c6eb95e-f63c-4816-8f76-4b08310739bc	M41	postural congenital scoliosis	t
54a1fdba-d282-4c0b-a1be-ece5a267af80	M41	kyphoscoliotic heart disease	t
56b9bfcd-3c58-4232-8afa-507aafae9070	M41	postprocedural scoliosis	f
b1c95af6-89ae-4773-a20a-1ece798ae73c	M41	postradiation scoliosis	f
c2fb5f13-6e28-4fc8-bc6b-8ea069249a4d	M42.0	postural kyphosis	t
317b5c63-1b79-46cd-9a9c-9cb636d60cd2	M43	congenital spondylolysis and spondylolisthesis	t
74e033c6-6967-4ddb-80bc-ae9973f296b8	M43	hemivertebra	t
bca1607a-0582-40fe-964c-2be38e76f2ff	M43	Klippel-Feil syndrome	t
1f9d2536-5e7b-4f43-96b1-9f2e09f868b1	M43	lumbarization and sacralization	t
b123d2f5-0eac-42db-9902-ece1cdf87ba4	M43	platyspondylisis	t
dac13a7d-1bb7-4226-992f-b53d17fce22f	M43	spina bifida occulta	t
753dd3fe-bbbf-4ed8-beea-6614845dcbe1	M43	spinal curvature in osteoporosis	t
7fe0d7f0-2b49-4677-9b62-d97e8e508f7b	M43	spinal curvature in Paget's disease of bone [osteitis deformans]	t
496bbce8-7ae3-4da4-874e-d4d5e6fde77d	M43.0	congenital spondylolysis	t
9433eb49-3c76-41a5-a507-c658436ed664	M43.0	spondylolisthesis	t
f2ae5947-0f08-4f0f-886e-a63cee32a550	M43.1	acute traumatic of lumbosacral region	t
3ccbdee0-9bd7-4a51-baa4-edd969d9a7c5	M43.1	congenital spondylolisthesis	t
ec9bf034-1737-46cb-b89c-41c41e345c30	M43.2	ankylosing spondylitis	t
0e246e79-a0be-4557-a10c-576da216eb5e	M43.2	congenital fusion of spine	t
e12d35dc-320c-40d1-84cd-d7e85e113f86	M43.2	arthrodesis status	f
15bf801f-b466-4d7f-908a-83b8d9caf3e9	M43.2	pseudoarthrosis after fusion or arthrodesis	f
0fa24a50-66f5-4055-abde-ab25056044cf	M43.5	biomechanical lesions not elsewhere classified	t
7996e3e5-d34e-47a5-8d49-d262b495d288	M43.6	congenital (sternomastoid) torticollis	t
a53e6991-613c-4e6d-b6ee-cb1bdbe1be5d	M43.6	ocular torticollis	t
