id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	medication_id	strength_numerators
e7802c48-98ac-4dee-910d-99a86caa36d0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EPIMATE 50	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	162b31b8-b837-4062-94c4-4d23bf1b6946	{50}
1737c2c8-1534-442b-b29c-3ec8cc708913	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RYTHROCAPS	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	e0441df3-a164-4ab1-8ff9-fa8cecbbe700	{125}
aff63c0a-165d-4ad0-bc8a-4d11e4294d78	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ESOMEPRAZOLE GASTRO-RESISTANT	ADVENTURA INVESTMENTS LIMITED	JUBILANT GENERIC LIMITED UTTARAKHAD INDIA	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{20}
41d237f5-e32b-49e0-baa4-974c2efefcba	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZYNOL 300	MICRO LABS LTD	MICRO NOVA PHARMACEUTICALS BANGALORE INDIA	69f0e60f-db73-49ef-872d-33b759c1b270	{300}
0fc0ea69-9444-4718-94e2-0809a9219bda	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOCIN 250	CADILA PHARMACEUTICALS LIMITED	CADILA PHARMACEUTICALS LIMITED AHMEDABAD INDIA	ddd30490-0aa4-4974-a311-4968ccaad34f	{250}
ebcbf79d-32f1-4f9e-97a4-d6701b9bfc2f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ERYTHROMYCIN ESTOLATE	MISSION PHARMA A/S	MEDICAMEN BIOTECH LTD  INDIA	49f8c72e-7561-4ca7-8238-387eaa11169e	{125}
3d9bd293-6ddf-4735-aa78-4badcb973c8e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ESTRIN	CIPLA LTD	CIPLA LTD MAHAD INDIA;  CIPLA LTD  INDIA	7c1e6e0d-f246-492c-ad78-30b29fc65e9a	{0.625}
278171a6-5e88-42f9-9723-e80e28eb6796	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TRIVENZ	ADCOCK INGRAM LIMITED	HETERO LABS LTD, ANDHRA PRADESH INDIA	349d87cd-9316-4230-8f17-50c54c52ce8d	{300,300,600}
84cc692b-90af-4937-999c-f2648c6948e4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VIACE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	1b86cdeb-544d-4851-91b8-1d69b5cda60b	{10}
f3ed7971-40e5-4221-aa06-71fe30a64ab6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RYTHROCAPS	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	e0441df3-a164-4ab1-8ff9-fa8cecbbe700	{250}
2701cc73-c688-4b15-8ff1-926d32cc49a0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHAMBUTOL	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD DAMAN INDIA	a00313da-52f1-4446-9a84-9964d7905571	{100}
ca01479a-122b-40de-8f7f-30aa6d305180	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ESOZ-20	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{20}
1dedd262-a273-497c-a304-940e3fd80c66	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INDO-250	INDOCO REMEDIES LTD	INDOCO REMEDIES LTD MUMBAI INDIA;  INDOCO REMEDIES LTD GOA INDIA	ddd30490-0aa4-4974-a311-4968ccaad34f	{250}
848aeb35-aa0e-473e-bf9c-a2c13f8b2296	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHAMBUTOL;  ISONIAZID; PYRAZINAMIDE; RIFAMPICIN	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  	4d3f13ec-de49-4169-aaa9-e8a965078c21	{75,150,275,400}
955b3261-f482-4bcc-adfb-580988565a64	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PREMARIN	PFIZER LABORATORIES (PTY) LTD, S.A	WYETH MEDICAL KILDARE IRELAND	7c1e6e0d-f246-492c-ad78-30b29fc65e9a	{0.3}
59c192e7-3467-4d2b-8dc2-234f4d34d37a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHIONAMIDE	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  	2606a2ba-25af-47ac-80c2-6ac12aa804d4	{250}
cf94b069-6706-469c-a1aa-b7c43cfbe09e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOCOXX	SUN PHARMACEUTICAL INDUSTRIES LIMITED	SUN PHARMACEUTICAL INDUSTRIES LIMITED MUMBAI INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{60}
a28d0d57-8cb0-4adf-ab99-f1feecd350aa	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHAMBUTOL	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  	a00313da-52f1-4446-9a84-9964d7905571	{400}
416bfc07-15d5-44f1-bd16-d29f7f48622d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ESOZ-40	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{40}
ea68c24c-4f37-4499-bed3-6dbccd43055e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RYTHROCAPS	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	ddd30490-0aa4-4974-a311-4968ccaad34f	{500}
dc72b147-c603-4512-9a9a-743dcb9a3c88	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOVA-400	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	b649b035-9dc5-4329-8a2e-40451ed04aa1	{400}
4feca017-6a17-4c4c-85d7-dba6f1980023	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETROCIN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	08f1ac46-171b-41fa-bfcb-653dd972a97e	{125}
1cda9b06-60f5-47a5-9c50-35ef1de0c0bf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PREMARIN	PFIZER LABORATORIES (PTY) LTD, S.A	WYETH MEDICAL KILDARE IRELAND	7c1e6e0d-f246-492c-ad78-30b29fc65e9a	{0.625}
cf821c68-58e1-45b7-b510-81ff906d13c7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VIRADAY	CIPLA LTD	CIPLA LTD  INDIA;  CIPLA LIMITED  INDIA;  CIPLA LIMITED (GOA UNIT VII) GOA INDIA	349d87cd-9316-4230-8f17-50c54c52ce8d	{200,300,600}
74f09d0a-4f73-4247-9e13-509f1c32a897	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOCOXX	SUN PHARMACEUTICAL INDUSTRIES LIMITED	SUN PHARMACEUTICAL INDUSTRIES LIMITED MUMBAI INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{90}
da821e0a-a624-466c-8bac-8f88ea3ba8c7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEXIUM	INDUSTRIAL CHEMICAL IMPORTERS	ASTRAZENECA AB SODERTALJE SWEDEN	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{20}
0441f739-f21e-4599-8ecb-732deda690eb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHAMBUTOL HYDROCHLORIDE	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LTD DAMAN INDIA	f747d803-2fca-4591-968f-bb1eb669ed59	{100}
ddf400ce-8ce4-41cf-800b-fcf0c237470c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PREMARIN	PFIZER LABORATORIES (PTY) LTD, S.A	WYETH MEDICAL KILDARE IRELAND	7c1e6e0d-f246-492c-ad78-30b29fc65e9a	{1.25}
3e79e4a5-5758-4dc5-b766-76a140cdc9d5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXEDRAL	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	49cee810-c294-440e-b025-dde5caa4bed5	{25}
411a3528-8b58-4ed0-8073-0b7f79bfc691	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXFORGE	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	2b21e7e8-eab1-4ec3-8662-825cadaf6b3e	{5,80}
40e1c21b-da56-4e4f-b9cd-27124513fd06	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOFLAM 120	NEW AVAKASH INTERNATIONAL	ALEMBIC PHARMACEUTICALS LIMITED (FORMULATION DIVISION) HALOL INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{120}
663777ad-c3e2-4f0d-b826-96999d315774	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIFAMPICIN; ISONIAZID; PYRAZINAMIDE; ETHAMBUTOL HYDROCHLORIDE	LUPIN LIMITED	LUPIN LIMITED AURANGABAD INDIA	4d3f13ec-de49-4169-aaa9-e8a965078c21	{75,150,275,400}
5b1f0e72-2ae7-4a8e-8e23-76a5945430f0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	daafe62f-6bdb-4b4e-8785-0908b2569c61	{5,12.5,160}
681b9b7b-e587-4547-83fa-f43bb78c1f8d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEXIUM	INDUSTRIAL CHEMICAL IMPORTERS	ASTRAZENECA AB, SODERTALDE SWEDEN	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{40}
95aae046-1b1d-461d-8bf0-7042cd4c2922	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXLUTON TABLETS	ORGANON OSS N. V.	ORGANON OSS N. V.  NERTHELANDS;  ORGANON LABS LTD CAMBRIDGE UK	8330f5ef-dbc7-4ef0-8c71-57f026de8b54	{0.5}
f5371b63-3863-47f2-b1ca-ce8ccd5f53ff	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	THAMTOL	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	044d4d43-afaa-4b2f-bc06-e6c6f63d253a	{400}
bc192f1c-55a8-4876-acfe-0d85f2b487d5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOFLAM 60	NEW AVAKASH INTERNATIONAL	ALEMBIC PHARMACEUTICALS LIMITED (FORMULATION DIVISION) HALOL INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{60}
27b74b37-4842-40bc-9fa3-62d88c1c1b42	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PREMARIN	PFIZER LABORATORIES (PTY) LTD, S.A	WYETH AYERST CANADA INC QUEBEC CANADA	db822e93-816a-4ed8-8aeb-c6cb11c56960	{0.625}
f9c8a95a-8751-46a0-b038-0a1ad43565ce	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FAMYREL	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LIMITED UMARGAM INDIA	e1cc05e7-4694-4f3d-ac0d-f2cf803c7b17	{0.075}
e383c87d-0661-4704-b4b8-3e3bf7bb36e0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEXMEZOL	SANDOZ S.A PTY LTD	SALUTAS PHARMA GMBH BARLEBEN GERMANY;  SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{20}
45a20f6c-ef1d-4b97-a08e-73f26185b355	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FEGEM 100 PLUS	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	c8fa041b-21b2-4c35-9209-e4d9c15c3ffb	{350,100000}
2296ae4b-694d-4181-82e0-38ce50227944	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXFORGE	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVO-NORDISK A/S BAGSVAERD DENMARK;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	2b21e7e8-eab1-4ec3-8662-825cadaf6b3e	{5,160}
72a39911-2c42-4fb5-971d-435ce303d79f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FELTOR	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	4ad88e9b-f9d3-4613-a49a-e177d8fb0455	{2.5}
7e6ddcfc-a0c0-4d48-9403-6e7a6ea03db6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOFLAM 90	NEW AVAKASH INTERNATIONAL	ALEMBIC PHARMACEUTICALS LIMITED (FORMULATION DIVISION) HALOL INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{90}
df5aea25-2643-4308-a357-6f50ef49170e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS FARMA SPA AG TORRE ANNUNZIATA ITALY	daafe62f-6bdb-4b4e-8785-0908b2569c61	{10,12.5,160}
b70b211c-c0c7-4d3c-bd05-c8a026bb669e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FEMARA	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA SERVICES AG BASEL SWITZERLAND	49c9b0d7-1988-4f6b-8329-aa0d550735db	{2.5}
873f32da-c367-4690-a87a-1f8b85c57e93	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEXPRO	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{20}
4c982a58-10dd-45e0-8526-d5e8b0fa202a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FENTANYL FRESENIUS	FRESENIUS KABI MANUFACTURING S.A PVT LTD,	BODENE KORSTEN INDIA;  FRESENIUS KABI MANUFACTURING S.A PVT LTD, PORT ELIZABERTH SOUTH AFRICA	d5ccc0f1-62a7-4185-bc52-1b7b7cb9f5ff	{100}
2d05043e-f442-445b-92c2-64e59b4119d8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SECURE PILL	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LIMITED UMARGAM INDIA	769f86b6-b530-4896-8904-61c204bee706	{0.075}
1a3551d5-48e2-40cf-aae4-76c645c48008	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FELTOR	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	4ad88e9b-f9d3-4613-a49a-e177d8fb0455	{5}
a52d1f38-f3d2-4e8c-b2d3-5bb32d1a2b8e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SAFERON	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	c8fa041b-21b2-4c35-9209-e4d9c15c3ffb	{500,100000}
c39cc043-4771-48e6-a66e-9c857a67e390	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXFORGE	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN;  NOVARTIS ANIMAL HEALTH BASEL SWITZERLAND	2b21e7e8-eab1-4ec3-8662-825cadaf6b3e	{10,160}
e9b4fc97-299f-4347-966b-715bea3263d8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETULOX 120	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{120}
0d4f68d0-de60-4d61-9924-5a6f76394825	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FERRIMED	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	9eb171d5-0661-4c78-b6c3-5483c71c7d0f	{5,10000,50000}
d0ec22b0-5f0b-436d-9ad4-db428bbffadc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LETERO	HETERO LABS LTD	HETERO LABS LTD, ANDHRA PRADESH INDIA	49c9b0d7-1988-4f6b-8329-aa0d550735db	{2.5}
987655fc-ec6d-4af1-953b-afdc4ba936f4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEXPRO 40	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	1ff77bcd-a089-44ad-9f26-b2e26b6e4923	{40}
378619cc-1504-4219-8832-28b178fb7b87	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETULOX 30	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{30}
d63d3bd8-1933-4b6e-8093-dbfbb4a97cfc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FERROUS SULPHATE	S K AGE EXPORTS	S KANT HEALTHCARE LTD VAPI INDIA	a836991e-bbe8-4600-865a-6921d342dae8	{200}
0961cfce-6f14-45b3-a2e9-eddac947d046	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FERROUS SULPHATE CO	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	9753268f-4822-4481-b44a-b9bf9655488c	{2.5,2.5,200}
a071148e-0a11-46e7-9f06-80883d99e0c3	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	3f231560-f5cd-4aee-95ff-38db814eecd3	{10,25,320}
121dd5f1-ee02-4f3c-a78a-f4c0719d7dfe	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LETRASAN	KEY ONCOLOGICS (PYT) LTD	DEVA HOLDINGS A.S. ONCOLYTICS PRODUCTION SITE INSTABUL TURKEY	49c9b0d7-1988-4f6b-8329-aa0d550735db	{2.5}
5fc0c1d2-579e-4f26-9960-8a1d51ea142e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FIVOFLU	FRESENIUS KABI ONCOLOGY LTD	DABUR PHARMA LTD(PHARM. DIV.)  INDIA;  FRESENIUS ONCOLOGY LTD SOLAN(HP) INDIA	aaf4b62a-e8fd-4760-b719-f85b1de7103c	{50}
fe04b3cc-c428-4c51-b010-a542ee1128dd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLEXIVIAL	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI ESPANA BARCELONA SPAIN	0f02b6b6-eac9-4d74-90a4-0a2196d6e247	{150}
8745bbf6-7641-4d54-960b-0934a22111ef	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUCLOXACILLIN SODIUM	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	c3da44dc-f17a-4478-9ccc-ae94da5f848f	{125}
13f696cc-4da5-4b89-8f2d-1b8895dca4f1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUCONAZOLE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	a07b00cc-66c4-4820-b3a5-71d52d164986	{50}
9101338e-3cec-452b-9753-bde3094f4ac3	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETULOX 60	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{60}
36f0924e-ed7d-4cf4-b49a-1a2018264f9a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUMED	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	e52ce630-683c-4d88-be49-30462317be8f	{2}
1b14a5f4-90fb-4ef3-8384-865091f506d0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUMEL	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	5fde9a21-c57e-49a0-af88-ff3cfcab9192	{2,10,500}
1a74ad6a-5d61-4768-9a25-ddd90f2f8167	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUSTOP	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	13b427f2-99b0-4a87-a01c-7040c421d6a9	{5,10,400}
e32b7501-a91b-499c-bd5e-fc9678f94bde	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FML LIQUIFILM	ALLERGAN PHARMACEUTICALS (PTY) LTD	ALLERGAN PHARMACEUTICALS MAYO IRELAND;  ALLERGAN PHARMACEUTICALS (PTY) LTD  SOUTH AFRICA	c3951302-39c2-434e-9d60-a8c4cab44133	{5}
be14adf4-eae0-4d5c-ac02-a322002fa7e1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUCONAZOLE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	a07b00cc-66c4-4820-b3a5-71d52d164986	{200}
0ff882de-4195-42f3-a669-cabaa0270429	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETULOX 90	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	0a68d80f-54ea-4319-90fb-300c6ca96ecb	{90}
66644f75-deeb-4424-80db-daaa56448d74	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SUSTA - K TABLETS	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	06dfa40c-696f-418c-ad4e-1ecbb340a845	{600}
2cfd72f5-cb69-4b5b-96f1-fced6301f82d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA S.A BARCELONA SPAIN	3f231560-f5cd-4aee-95ff-38db814eecd3	{5,25,160}
df061fdc-d06f-4101-91ff-72690c42304f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FOLIC ACID	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	84b0421a-fe42-4d4d-a959-d2441c7c0460	{5}
81eedd53-fbd6-46b5-8ef1-02f90bb91f5c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FORANE	ABBVIE (PTY) LTD ABBOTT PLACE	ABBOTT LABORATORIES LTD QUEENBOROUGH UNITED KINGDOM;  ABBOTT LABS S.A (PTY) LTD  SOUTH AFRICA;  ABBVIE DEUTSCHLAND GMBH % CO. KG  GERMANY;  AESICA QUEENBOROUGH LTD QUEENBOROUGH UK	9eabcba3-88da-48c8-89cf-a1b39ea99734	{100}
36d6895e-a50a-45ad-a44e-806965b4344a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUMED	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	271f890d-01a4-4a05-a2a5-c1401509baed	{2,10,500}
a8547fb8-5709-4f3e-88e3-ba655f0f5a68	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUMYC-200	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	a07b00cc-66c4-4820-b3a5-71d52d164986	{200}
c94d212f-367d-4ffe-977d-c582e9291cc5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FORXIGA	ASTRAZENECA UK LIMITED	ASTRAZENECA UK LIMITED CHESHIRE UNITED KINGDOM	0aadd771-0e0a-4074-902b-c7d0d2b0e6e3	{10}
90adaa6c-8e4b-4a84-9027-c665bcd99771	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FOSENEMA	DATLABS PRIVATE LIMITED	ADCOCK INGRAM CRITICAL CARE ISANDO SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	050a9d20-08fc-47e9-a824-fc05ddbf2fb8	{9,24}
275f2a17-1db2-4b0a-b7d9-3f530a11ee7c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FRAGMIN 5000 I.U.	PFIZER LABORATORIES (PTY) LTD	VETTER PHARMA-FERTGUNG GMBH RAVENSBURG GERMANY	310567c1-54fe-4c1f-9f3f-f552432b48e6	{5000}
34e648c6-4303-4f74-b5c2-88449a7b75ab	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ISOFLURANE (100ML)	PIRAMAL ENTERPRISES LIMITED	PIRAMAL ENTERPRISES LIMITED KOHIR MANDAL INDIA	d1beea3d-8ca9-402f-a9fd-2093be7f1aaf	{100}
2d746fd7-dc8f-4f02-8324-2cf91eff176b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROVIVE	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED AHMEDABAD INDIA	8e9311d4-98bb-4abf-bcc6-5a87933e3e94	{1}
f3d4875a-88d7-4654-8f59-8eaf59cde97e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FUNGICON-150	MICRO LABS LTD	MICRO LABS LTD HOSUR INDIA	a07b00cc-66c4-4820-b3a5-71d52d164986	{150}
a6dd3ff8-7ba7-400d-bba3-425213794536	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FULPHILA	MYLAN PHARMACEUTICALS PVT LTD	BIOCON LIMITED BANGALORE INDIA	51a70d0e-fe1d-4df8-8a1f-b221fb830f87	{0.6,6}
