id	created_at	updated_at	generic_name
359ef3d9-f11a-4e9d-bb92-0f89c7caba1c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FELODIPINE
338f8281-d4e4-4373-99b2-f7a29b2644f5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LETROZOLE
9c550b3d-38c6-48a4-aa69-6a7ee1fdb132	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FENTANYL CITRATE
759a373e-206a-449c-869e-23cc4662c727	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IRON POLYMALTOSE; PYRIDOXIME HYDROCHLORIDE; CYANOCOBALAMINE
9f40cf1c-e901-45ed-96b5-1dc5e9d357aa	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FERROUS SULPHATE
6164ef81-f7b1-4b89-bfee-f090356c0ce7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	COOPER SULPHATE; FERROUS SULPHATE; MANGANESE SULPHATE
c4335a6d-d311-46f1-89ba-9c1c51638bd1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUOROURACIL
804d19e3-ce03-4526-91b1-53238b63232c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	POTASSIUM CHLORIDE
6dd21bbf-d697-47b9-ad21-9dd2ae40523b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUCLOXACILLIN SODIUM
c1301f60-798c-4a87-bb38-ab310cc46073	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUCONAZOLE
aba5b326-fde3-48ef-89a5-d98439aa7b63	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CHLORPHENIRAMINE MALEATE; PARACETAMOL; PHENYLEHRINE HYDROCHLORIDE
d7109759-9ddd-4b28-8b47-d59007468e0e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CHLORPHENIRAMINE MALEATE; PHENYLEPHRINE HYDROCHLORIDE; PARACETAMOL
d6c212f6-544e-485f-9be0-23ff0c4bec4d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DIPHENHYDRAMINE HYDROCHLORIDE; PARACETAMOL; PHENYLEPHRINE HYDROCHLORIDE
91a4ea00-9381-42ae-a489-74451af67cea	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUOROMETHOLONE
17b3f5ac-317c-4de4-8596-69cb436ae2ad	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FOLIC ACID
dd0c617b-c787-4d32-ab36-6249dcea22eb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ISOFLURANE
255a367f-6a8d-4ae6-bec1-1909a15eda31	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DAPAGLIFLOZIN PROPANEDIOL
12a6c549-d11c-4412-9190-5d2ffe0e0050	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SODIUM PHOSPHATE
e6dafe1f-c06e-4913-bbf8-abd5e5dc9f05	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DALTEPARIN SODIUM
90725191-d6d9-4e95-accc-5c983f504df2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROPOFOL
dca5ae7e-9a4e-4a14-b1a7-05f9563cc8c6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PEGFILGRASTIM
22faf3c8-b728-41c4-9806-cc91514bea1a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	UNDECYLENIC ACID ALKYLOLAMIDE
5170ea1f-8649-436d-8a36-a5589479710c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PERAMPANEL
cef01abe-a591-4eec-89f2-5cfbe3b843c0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PERTUZUMAB
5aa17eb7-c317-4ab2-a56b-1a9822de121c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GABAPENTIN
20ef6d26-5452-402e-8989-a3e0dda69008	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VILDAGLIPTIN
6dec0af5-99b2-4ef9-8aac-edd56a518220	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	METFORMIN HYDROCHLORIDE; VILDAGLIPTIN
59bca6de-3381-4711-887e-083418444e12	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GAMMA BENZENE HEXACHLORIDE; LIQIUD PARAFFIN
032908ce-db1d-4418-a8f0-addbc8192f36	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HUMAN PAPPILOMAVIRUS
e6d92834-aad8-4461-8d44-f15ab4d87397	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ALUMINIUM HYDROXIDE MAGNESIUM; DICYCLOMINE HYDROCHLORIDE; DIMETHICOME; SODIUM LAURYL SULPHATE
91856473-145e-4dfa-9cdb-fc081ac9a31b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SODIUM ALGINATE
bd238ad9-9fdf-491f-a7c5-02fdcb3b45f4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CALCIUM CARBONATE; SODIUM ALGINATE; SODIUM BICARBONATE
fd9c367b-a19b-4aca-aa03-c6fcbfadd691	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUMETHRIN
de9176ba-dfcf-42c8-a254-6f8e862cd685	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DIGOXIN
3f7fe280-8e39-4cf4-96ca-5169c99348f2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MORPHINE; SQUILL OXYMEL
9c788ec9-4f00-4139-a095-cd6e75067bdc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GELATIN SUCCINYL
a15ca6e2-f7fc-4bcf-befa-6cd5c68d3fd1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GENTAMICIN SULPHATE
aa89aa23-3f71-4437-95bf-ed0e5b585ea4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CRYSTAL VIOLET
36957fca-69bd-425d-aa6d-e01fafc5b1c6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZINC PYRITHIONE
6529e133-33d5-438a-b298-c3df86384754	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GLIBENCLAMIDE
99d66428-99ad-4f21-a4d2-cf5b93fba61f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MONTELUKAST
d51ec2eb-53d9-4a6a-ba65-357cc8f700f0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DESLORATIDINE
db7069e9-c6a0-441d-879f-a0f65a6a6fca	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CLOBETASOL PROPIONATE
7efe2554-7669-48f2-bcfa-977e1a340c0e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LEVOFLOXACIN HEMIHYDRATE
3027e098-d84f-46de-b6e3-ea052a486d13	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IMATINIB MESYLATE
4ffa85b6-e559-4e09-a6d9-f4ad7812298e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	METFORMIN
18f168ff-5047-41cc-a29b-d2cdf850c212	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GLYCERIN; ROSE WATER
06b60761-96ee-430e-a68c-c682cd8854e4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GLYCERIN
dae05e47-0b87-4054-b1c0-698adae63cd7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GLYCOPYRRONIUM BROMIDE
973cfaa8-e403-4ca4-b62b-6d56700628fa	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CODEINE PHOSPHATE; PARACETAMOL; PROMETHAZINE
5ea9920f-7941-4536-b1b0-28612e917762	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE; CODEINE PHOSPHATE; MEPROBAMATE; PARACETAMOL
2461496b-0a64-4dd8-8a73-668e0265b01d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FEBUXOSTAT
21972e0d-1794-4a2d-a1ec-69bff945327e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ASPIRIN; CAFFEINE; PARACETAMOL
ab66ad8c-11ea-4e9d-9530-0731230cfe2d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MAGNESIUM HYDROXIDE
3a05b138-1f3b-491d-8c87-a2a27ee22f90	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GRISEOFULVIN
cc91d008-330d-4531-8cb0-bfc2bb4bba76	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE; GLUCORONOLACTONE; GLUCORONAMIDE; VITAMIN C
45d52c58-45cd-4670-bda5-d95423899581	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	POLYGELINE
a828e7f2-ffdc-4b81-983b-a4e6a0bcf887	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE
608f5f49-a88c-4af4-90a1-280a3a3cc827	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HALOTHANE
3c7db348-c6ff-4586-a1e0-03f1a8e3b626	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYDROXY CHLOROQUINE SULPHATE
2a5fb444-62b3-43a9-b699-bd42435038a3	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMILORIDE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE
68b410bd-5342-4009-8a97-930d107b2180	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HEPARIN SODIUM
aa9a6b53-f6f3-4ff8-92b5-a0036bdede81	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SOFSBUVIR
a4660dfd-9e2d-4a61-afd2-27d04f8c8df6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TRASTUZUMAB
41071074-a642-47ad-be4e-c3c4696b71f5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYDROXYETHYL STARCH
15613d95-8b1a-4080-a59b-72667b4efe1d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BORDETELLA PERTUSIS; DIPHERIA TOXOID; HEPATITIS; POLIOVIRUS; TETANUS TOXOID
7051da8c-0502-4b55-a198-2bc6e0395381	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMMONIUM CHLORIDE; CODEINE PHOSPHATE; DIPHENYLHYDRAMINE HYDROCHLORIDE
0bf999de-2e99-4672-be57-b50fa05564de	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMMONIUM CHLORIDE; DEXTROMETHORPHANE; DIPHENHYDRAMINE HYDROCHLORIDE
fb5e972c-b407-4502-8e16-34226f460470	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADALIMUMAB
d5239c43-4346-4197-aa0d-3d256c922127	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LEVONORGESTREL
6512c27a-e890-4040-a5ea-09f865dc1c62	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM
e066dff8-3179-4ae5-b674-a8fea18ccc64	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYDROCHLOROTHIAZIDE
f03058b3-4fd4-4296-85c8-b50638574c1e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYDROCORTISONE SODIUM SUCCINATE
cae63301-90bf-4dd3-b7ac-1663998471f1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYOSCINE BUTYLBROMIDE
06054b8c-31b4-49da-82d3-839e8e374131	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETOMIDATE
3ab63c77-e57f-4f61-a168-2335bb775c64	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ISONIAZID
62dd9fb8-8993-4b10-8598-16aa54023864	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PALBOCICLIB
b75f80ea-2ecc-43f4-b663-fbaa55673656	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IBUPROFEN; PARACETAMOL
427732df-0997-4364-9e48-a2d7e4bf3715	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GLYCEROL; ICHTHAMMOL
a6fb24b8-6481-41a9-b285-a7078a6536d1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHENYLEPHRINE HYDROCHLORIDE; PHENAZONE
2e87bb83-5055-4453-b428-4ce120fb1b20	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IMATINIB
0c90474f-f4fe-4c38-8489-72df51dc4f28	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SUMATRIPTAN
cc9e3d2c-f23a-4aea-9895-84d0080a2d07	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LOPERAMIDE
cd889e74-d45a-4eb0-ad12-6672f8dfa5b7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZOPICLONE
97df5c6b-a404-4486-921d-fb0e6fc6d522	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	POLIO VIRUS (TYPE 1; TYPE 2; TYPE 3)
6f8a30b7-c83f-45e1-9108-55d8e5154cca	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETONOGESTREL
8f6836e8-d083-4c99-9a82-9dc51a77abbd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IRINOTECAN
4105a43c-2086-47f6-ac00-6d399cfba5d7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IRINOTECAN HYDROCHLORIDE
65ac6d0e-fe19-42b9-8de1-9c0eb59cd562	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	POLIOMYELITIS  (TYPES 1,2,3; INACTIVATED)
7cd690d0-ba45-4ec1-a94a-bf55e7a016a4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NYSTATIN
59b7153a-4c53-4c8c-a7b2-42633f2dcb12	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INFLUENZA VACCINE (SURFACE ANTIGEN, INACTIVATED)
ea165405-1175-4448-8ff4-d62b5c40b3f7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MOXIFLOXACIN HYDROCHLORIDE
3554ffc8-12c9-485b-a667-44c9ad303faf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CEFIXIME
6abc6168-a4da-4d87-b20b-d2a523e469a2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INSULIN ZINC
5e10181e-4c50-4c15-abdd-f4e7ca145dd6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INSULIN ISOPHANE
17788cb3-8b71-4a60-96e9-aa97440ad492	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SOLUBLE INSULIN (HUMAN INSULIN)
a300c41d-0153-46b4-950f-7415d7f63e8f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INSULIN HR 1799
32a36e03-9518-456a-bb30-611f9e99b02f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETRAVIRINE
3b103113-2df6-48e7-8ff3-64d8d7bf2a3f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IODINE TICTURE
9662b30b-fe5d-4b25-a6c7-e7bd3ad79251	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TIMOLOL MALEATE
e9b6d572-66d8-4851-99b6-ad2cae631ff3	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IRBESARTAN
4fe8cdba-102d-4680-ae4b-f81c6c043eb8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IRINOTECAN HYDROCHLORIDE TRIHYDRATE
4399389f-d4aa-405e-9fe5-5a5a93afdee7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RALTEGRAVIR
ca5eb797-f2df-4587-bca1-8baab9b03492	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ISONIAZID; PYRAZINAMIDE; RIFAMPICIN
074701c8-12d0-42c1-a3f4-7ab5e8ec68d2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VERAPAMIL HYDROCHLORIDE
94422e8d-8564-408b-a827-6292e56ee2dc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IVABRADINE
f650451f-fb6e-452f-821d-8873d85a2773	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CEFTRIAXONE
b04f6d29-163e-4dc6-9ac7-7cbbc21c65d1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE
2a702a78-3302-43aa-8548-d6c8771128dc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SITAGLIPTIN PHOSPHATE
e5827bf9-8a6f-437c-9912-72e8cd4cab21	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TADALAFIL
3f53593f-f787-4897-a9f0-33e65cac9ea9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CEFUROXIME
8be49247-1f88-467e-9220-fde418d7445b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CISPLATIN
23533f43-1257-4a2b-be2b-2c08042f63a4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	KETAMINE HYDROCHLORIDE
0c80816e-61ae-4ef8-bd6e-22daa2a5620d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	KETOISOLEUCINE; KETOLEUCINE; KETOPHENYLALANINE; KETOVALINE; HYROXYMETHIONINE; LYSINE; THREONINE; TRYPTOPHAN; HISTIDINE; TYROSINE
444a7ca2-069b-4cc6-81a8-61acde1e6e28	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DIPHENHYDRAMINE HYDROCHLORIDE; PARACETAMOL
afc2143c-ac33-4516-8ac9-89242b66fcf8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMONIUM CHLORIDE; DIPHENHYDRAMINE HYDROCHLORIDE; MENTHOL
7460f771-7078-4481-ad70-d98e89f1815a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BENZOCAINE
1b30cfb1-2b1e-4569-9c84-bd3073ea3af5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOLUTEGRAVIR EMTRICITABINE TENOFOVIR ALAFENAMIDE
844267bd-7249-447c-86f7-63a1f0fb888c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHYTONADIONE
5c0f255d-50cc-4e52-86f4-db73978c264e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LAMOTRIGINE
e8629c73-2e6b-459f-a0aa-914b50fad2c2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE
1cd2c1ac-e8e3-4cbc-8119-baa2f4ae4e2c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TERBINAFINE
8fe62374-b3ef-4743-8ca8-c1cfdd802c14	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TERBINAFINE HYDROCHLORIDE
bdd3b867-8854-43ed-b1c9-2274af9637d0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LAMIVUDINE; EFAVIRENZ; TENOFOVIR DISOPROXIL FUMERATE
3eca8cfd-e495-47d4-866a-f25a9b5718b9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LANSOPRAZOLE
f90f88bf-9ad9-48df-90c8-29dbecc279e1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LATANOPOST
727b78a5-adf3-4d1f-8f11-4bd2f6dd0c2a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LACTULOSE
82039a7f-a0d1-44c5-b8cf-50b621b92d89	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ROSUVASTATIN CALCIUM
ab92f9ea-d442-460f-8b6f-23b96c1adc8c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LEFLUNOMIDE
e64c528d-f8f5-4439-bdfc-7994af04aeb0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE; EPHEDRINE HYDROCHLORIDE
03e5fd58-dfff-4f7b-9263-a384fe64674a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LENALIDOMIDE
8edb47db-14a4-49a5-8d4e-5437d5baf748	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LEVETIRACETAM
691bd7f4-329a-4a28-aa7f-4d6d0072e0a2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INSULIN DETEMIR
cc200532-3d0f-49f8-b0af-29bce758f2cb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LEVOFLOXACIN
2889d094-16cf-4c4c-9f69-30ac8f9992f2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHINYL ESTRADIOL; LEVONORGESTREL
b99a59ca-76f7-4bbf-8cf1-bbf404b417b6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIGNOCAINE HYDROCHLORIDE
151713a7-491f-423f-b9f7-49bc762c5863	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIDOCAINE HYDROCHLORIDE
ea00b6b6-d5ab-484b-9d50-53e316340c92	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADRENALINE ACID TARTRATE; LIGNOCAINE HYDROCHLORIDE
d5e221d0-0412-4942-956a-e70f3b29a606	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LINEZOLID
13f2f205-f060-4d57-bb60-2507d4afe853	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LEDIPASVIR; SOFOSBUVIR
668a6ffd-ea52-4597-85f0-9904b172239e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LITHIUM CARBONATE
044015f6-aae1-4e10-abf1-0be4ff8dea5f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DICLOFENAC DIETHYLAMINE
d2ec0c20-63a5-49f6-8c36-c9f97682d3bc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHINYLOESTRADIOL; LEVONORGESTREL
e44cbda6-63ac-4a47-8188-d969619ba742	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LORATADINE
9f51a82f-0e74-4ef2-8a71-9e3c3bc7c720	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INDAPAMIDE
6a6cea05-5bb8-42fb-b07e-572a6bb5ea47	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LOSARTAN POTASSIUM
53460203-5cf9-473c-8fab-820813fa18e4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ALUMINIUM HYDROXIDE; MAGNESIUM TRISILICATE
825b2cbc-5cdf-4a50-bf44-bf152b1abaec	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ALUMINIUM; MAGNESIUM HYDROXIDE; SIMETHICONE
b760c41a-efe7-4192-81c8-c0bd47243e7b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ALUMINIUM HYDROXIDE; MAGNESIUM HYDROXIDE
ead7a1dc-0dff-4174-b729-56c43ce4afb5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RITUXIMAB
ed35d3bc-6cf0-4bd4-b077-4d70c87ff2c4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PYRAZINAMIDE
d85b1481-7b14-4288-a15d-44059eed3838	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MAGNESIUM TRISILICATE COMPOUND
00929b47-4c85-421d-863d-7db37c7f1a5f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GADOPENTETIC ACID DIMESGUMINE SALT
bb0cc8aa-697f-46b8-9313-b5d4324d311f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MAINTELYTE (WITH GLUCOSE)
bb839b22-c8f2-4fe6-8113-7b23eedd9044	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MAINTELYTE
36bfd3f3-4387-4ba2-9c15-59936659ae44	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ATOVAQUONE; PROGUANIL HYDROCHLORIDE
7d1e49ae-f843-43c1-adeb-4f76c001b497	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MANNITOL
58ce42a4-54cd-42ed-a6fe-94ebcf2d68c9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TRANDOLAPRIL
219ff88f-e8d7-4e3b-b46b-d3c053bc5eb9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OLANZAPINE
c782ea0c-75c3-4764-8aa2-2e55c81c333a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MULTIVITAMIN; MULTIMINERAL
c6728834-b618-4c54-bf78-05986b93bd19	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMIN A ACETATE
8a15a7f6-a2ce-414b-85ee-f529c3d74c57	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMIN B COMPLEX
b0bce14b-b691-44db-be15-00884f67e08c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMIN B COMPLEX FORTE
553a3199-ec21-44de-9a31-93fbef7531f0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CYANOCOBALAMIN
76011927-5d90-4f89-96a7-05e27a1eeed5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MEMANTINE HYDROCHLORIDE
7b946fa9-1d83-4c48-83b7-0bc9bb5cebbd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MENTHOL; PEPPERMINT OIL
2593c8c2-d987-45cf-8fe1-f9b0b93f2004	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MENTHOLATUM DEEP HEAT RUB
7a5f489e-5a03-4382-9d1d-7a095708ce04	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MEPYRAMINE
4c8aa97e-9665-4913-9733-ddc0d6e514a1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MERCUROCHROME
