id	created_at	updated_at	name	location	address	category	phone
858	2024-04-16 16:37:03.000248-04	2024-04-16 16:39:11.766126-04	Simana Clinic	0101000020E6100000C3360020891E3D40DD0C37E0F3EB32C0	Silobela, Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
859	2024-04-16 16:37:03.001202-04	2024-04-16 16:39:11.766126-04	Torwood Hospital	0101000020E6100000B721006087BC3D400490DAC4C90533C0	34H9+8P Leopard, ZW	Hospital	UNKNOWN
860	2024-04-16 16:37:03.002096-04	2024-04-16 16:39:11.766126-04	Redcliff Clinic	0101000020E6100000630B410E4AC83D40BDE3141DC90533C0	Redcliff, Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
861	2024-04-16 16:37:03.003088-04	2024-04-16 16:39:11.766126-04	Rutendo Clinic	0101000020E6100000A0C37C7901C63D4052499D80260233C0	Redcliff, Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
862	2024-04-16 16:37:03.004023-04	2024-04-16 16:39:11.766126-04	Zisco Works Clinic	0101000020E6100000B98D06F016C03D40EBA86A82A80333C0	Redcliff, Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
863	2024-04-16 16:37:03.004969-04	2024-04-16 16:39:11.766126-04	Lancashire Clinic	0101000020E610000089247A19C5D23D40C30DF8FC30EA32C0	Redcliff, Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
864	2024-04-16 16:37:03.005877-04	2024-04-16 16:39:11.766126-04	Zim Wire and Rope Clinic	0101000020E6100000174850FC18D33D40EF0390DAC4E932C0	Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
865	2024-04-16 16:37:03.006838-04	2024-04-16 16:39:11.766126-04	Aldavis Clinic	0101000020E6100000003ACC9717D03D4072F90FE9B7EF32C0	Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
866	2024-04-16 16:37:03.007946-04	2024-04-16 16:39:11.766126-04	Amaveni Clinic	0101000020E6100000B77A4E7ADFC83D40BF2B82FFADEC32C0	Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
867	2024-04-16 16:37:03.00922-04	2024-04-16 16:39:11.766126-04	Sable Clinic	0101000020E61000003FC6DCB584CC3D40CC5D4BC807CD32C0	Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
868	2024-04-16 16:37:03.010154-04	2024-04-16 16:39:11.766126-04	Exchange Clinic	0101000020E6100000C11C3D7E6F133D409B20EA3E00D932C0	Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
869	2024-04-16 16:37:03.011155-04	2024-04-16 16:39:11.766126-04	Mbizo 1 Clinic	0101000020E610000068D0D03FC1D53D40B9196EC0E7E732C0	532G+W9 Leopard, ZW	Clinic	UNKNOWN
870	2024-04-16 16:37:03.012039-04	2024-04-16 16:39:11.766126-04	Dandanda Clinic	0101000020E610000093DFFFDF81DE3B405E807D74EA7232C0	Kwekwe, Midlands Province, ZW	Clinic	UNKNOWN
871	2024-04-16 16:37:03.013063-04	2024-04-16 16:39:11.766126-04	Dongamuzi Clinic	0101000020E61000002619390B7B723B4065C746205E6732C0	Zikamanus, Binga, Matabeleland North Province, ZW	Clinic	UNKNOWN
872	2024-04-16 16:37:03.013966-04	2024-04-16 16:39:11.766126-04	Gomoza Rural Health Centre	0101000020E6100000F6EDFF7F3E393C40732EC55565D732C0	Binga, Matabeleland North Province, ZW	Rural Health Centre	UNKNOWN
873	2024-04-16 16:37:03.014891-04	2024-04-16 16:39:11.766126-04	Jotsholo Clinic	0101000020E6100000750C00C0EE8E3B4009C4EBFA05BB32C0	St Pauls Mission, Lupane, Matabeleland North Province, ZW	Clinic	UNKNOWN
874	2024-04-16 16:37:03.015793-04	2024-04-16 16:39:11.766126-04	Kanyandavu Clinic	0101000020E610000081E1FFBF4FFA3B402098A3C7EF4D32C0	Jotsholo, Lupane, Matabeleland North Province, ZW	Clinic	UNKNOWN
875	2024-04-16 16:37:03.016775-04	2024-04-16 16:39:11.766126-04	Lupaka Clinic	0101000020E61000009708000053E73B40C6F99B5088C832C0	Kenyandavu, Binga, Matabeleland North Province, ZW	Clinic	UNKNOWN
876	2024-04-16 16:37:03.017755-04	2024-04-16 16:39:11.766126-04	Lupane Rural Health Centre	0101000020E610000072E6FFDF9DC53B40569A94826EEF32C0	Lupane, Matabeleland North Province, ZW	Rural Health Centre	UNKNOWN
877	2024-04-16 16:37:03.018738-04	2024-04-16 16:39:11.766126-04	Mdlankunzi Clinic	0101000020E6100000742C00207FC03B404AD235936F7E32C0	Lupane, Matabeleland North Province, ZW	Clinic	UNKNOWN
878	2024-04-16 16:37:03.019704-04	2024-04-16 16:39:11.766126-04	St. Lukes Mission Hospital	0101000020E61000003DC9FFDFF6F73B4095B7239C161C33C0	Lupane, Matabeleland North Province, ZW	Mission Hospital	UNKNOWN
879	2024-04-16 16:37:03.020603-04	2024-04-16 16:39:11.766126-04	St. Pauls Mission Hospital	0101000020E6100000C1F0FFDF271D3C404CC3F011310533C0	kenmaur, Lupane, Matabeleland North Province, ZW	Mission Hospital	UNKNOWN
880	2024-04-16 16:37:03.021494-04	2024-04-16 16:39:11.766126-04	Lupane Prov. Hospital Provincial Hospital	0101000020E61000003D2CD49AE6C53B40E71DA7E848EE32C0	Lupane, Matabeleland North Province, ZW	Provincial Hospital	UNKNOWN
881	2024-04-16 16:37:03.022495-04	2024-04-16 16:39:11.766126-04	Fatima Clinic	0101000020E6100000448B6CE7FB693B403D7E6FD39FBD32C0	Lupane, Matabeleland North Province, ZW	Clinic	UNKNOWN
882	2024-04-16 16:37:03.023424-04	2024-04-16 16:39:11.766126-04	Alaska Clinic	0101000020E6100000B92400A047113E402B4D4A41B75F31C0	Halfway House, Hwange, Matabeleland North Province, ZW	Clinic	UNKNOWN
883	2024-04-16 16:37:03.024459-04	2024-04-16 16:39:11.766126-04	Chikonohono Clinic	0101000020E6100000B41B00E0C6313E40A4703D0AD76331C0	Alaska, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
884	2024-04-16 16:37:03.02539-04	2024-04-16 16:39:11.766126-04	Chinhoyi P.H Provincial Hospital	0101000020E610000051EDFFDF79353E4006F52D73BA5C31C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Provincial Hospital	UNKNOWN
885	2024-04-16 16:37:03.026458-04	2024-04-16 16:39:11.766126-04	Doma Clinic	0101000020E610000094E2FF1F023E3E40EE42739D46C230C0	Shandori Rd, Chinhoyi, ZW	Clinic	UNKNOWN
886	2024-04-16 16:37:03.027846-04	2024-04-16 16:39:11.766126-04	Godzi Clinic	0101000020E61000007F1E0040B0853D40751F80D4269E31C0	Doma, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
887	2024-04-16 16:37:03.029097-04	2024-04-16 16:39:11.766126-04	Hombwe Clinic	0101000020E610000042D2FF9F77C73D4044DD0720B5B131C0	Kadoma, Mashonaland West Province, ZW	Clinic	UNKNOWN
888	2024-04-16 16:37:03.030451-04	2024-04-16 16:39:11.766126-04	Kamonde Clinic	0101000020E6100000EF0100E0CD5B3D40B70BCD751A7931C0	Zimbara, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
889	2024-04-16 16:37:03.031377-04	2024-04-16 16:39:11.766126-04	Kenzamba Clinic	0101000020E61000000FD8FF3FE19A3D40B70BCD751A7931C0	Msango, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
890	2024-04-16 16:37:03.032338-04	2024-04-16 16:39:11.766126-04	Kosana Clinic	0101000020E61000000A120080C1363E40B43C0FEECEAA30C0	Doma, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
891	2024-04-16 16:37:03.033337-04	2024-04-16 16:39:11.766126-04	Zumbara Clinic	0101000020E610000018EAFFBFA2E13D40314278B471AC31C0	Zimbara, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
892	2024-04-16 16:37:03.034276-04	2024-04-16 16:39:11.766126-04	Matorangera Clinic	0101000020E6100000C2F3FF1FA81C3E40EF552B137E9131C0	Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
893	2024-04-16 16:37:03.035183-04	2024-04-16 16:39:11.766126-04	Mhangura Private Hospital	0101000020E6100000CADFFFBF182A3E4087FE092E56E430C0	Mangula, Makonde, Mashonaland West Province, ZW	Private Hospital	UNKNOWN
894	2024-04-16 16:37:03.03608-04	2024-04-16 16:39:11.766126-04	Muitubu Clinic	0101000020E61000002E110000A60E3E40D9942BBCCBED30C0	Mangula, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
895	2024-04-16 16:37:03.036929-04	2024-04-16 16:39:11.766126-04	Mukohwe Clinic	0101000020E61000009402008092CF3D40569A94826ECF31C0	Zvimba, Mashonaland West Province, ZW	Clinic	UNKNOWN
896	2024-04-16 16:37:03.037981-04	2024-04-16 16:39:11.766126-04	Murereka Clinic	0101000020E61000000A120080C1063E40F415A4198B4631C0	Lions Den, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
897	2024-04-16 16:37:03.038959-04	2024-04-16 16:39:11.766126-04	Obva Clinic	0101000020E610000018EAFFBFA2813D409BAC510FD18831C0	Msango, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
898	2024-04-16 16:37:03.040233-04	2024-04-16 16:39:11.766126-04	Ruweni Under Construction	0101000020E6100000C336002009A83D400EDB166536B031C0	Makonde, Mashonaland West Province, ZW	Under Construction	UNKNOWN
899	2024-04-16 16:37:03.041281-04	2024-04-16 16:39:11.766126-04	St. Rupets Mission Hospital	0101000020E6100000D2EEFFFF59B13D4077103B53E8C431C0	Kadoma, Mashonaland West Province, ZW	Mission Hospital	UNKNOWN
900	2024-04-16 16:37:03.042466-04	2024-04-16 16:39:11.766126-04	Umboe Clinic	0101000020E6100000750C00C0EE2E3E405C8FC2F5280C31C0	Mangula, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
901	2024-04-16 16:37:03.043826-04	2024-04-16 16:39:11.766126-04	Green Valley Clinic	0101000020E6100000AB3E575BB1273E4002B7EEE6A9AE30C0	Doma, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
902	2024-04-16 16:37:03.044957-04	2024-04-16 16:39:11.766126-04	Nyagombe Clinic	0101000020E6100000E010AAD4EC413E4016A4198BA62331C0	Zvimba, Mashonaland West Province, ZW	Clinic	UNKNOWN
903	2024-04-16 16:37:03.045904-04	2024-04-16 16:39:11.766126-04	River Ranch Clinic	0101000020E6100000A1A17F828BFD3D40F302ECA353FF30C0	Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
904	2024-04-16 16:37:03.046841-04	2024-04-16 16:39:11.766126-04	Chinhoyi University Clinic University Clinic	0101000020E6100000139B8F6B43353E406F0D6C95605931C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	University Clinic	UNKNOWN
905	2024-04-16 16:37:03.047939-04	2024-04-16 16:39:11.766126-04	PSI Clinic Private Clinic	0101000020E6100000CEDF844204343E405A2A6F47385D31C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Clinic Private Clinic	UNKNOWN
906	2024-04-16 16:37:03.048886-04	2024-04-16 16:39:11.766126-04	Chinhoyi Prison Clinic Clinic	0101000020E610000018EC866D8B323E40A3E9EC64705C31C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
907	2024-04-16 16:37:03.049787-04	2024-04-16 16:39:11.766126-04	Chinhoyi Health Center Clinic Private Clinic	0101000020E6100000E1455F419A313E405C8FC2F5285C31C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Clinic Private Clinic	UNKNOWN
908	2024-04-16 16:37:03.050701-04	2024-04-16 16:39:11.766126-04	Chinhoyi ZRP Camp Clinic Clinic	0101000020E61000004EB4AB90F22B3E4096E7C1DD595B31C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
909	2024-04-16 16:37:03.051604-04	2024-04-16 16:39:11.766126-04	Premier Medical Centre Clinic	0101000020E61000009BE61DA7E8303E40950ED6FF395C31C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
910	2024-04-16 16:37:03.052529-04	2024-04-16 16:39:11.766126-04	Chitambo Clinic	0101000020E6100000F0DC7BB8E4303E40DCBA9BA73A5C31C0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Clinic	UNKNOWN
911	2024-04-16 16:37:03.053552-04	2024-04-16 16:39:11.766126-04	Anorldine Clinic	0101000020E610000003060080001A404031CEDF84423C32C0	Inyati Mine, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
912	2024-04-16 16:37:03.054454-04	2024-04-16 16:39:11.766126-04	Bamba Rural Health Centre	0101000020E610000092FFFF3F32274040F8DF4A766C3432C0	Inyati Mine, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
913	2024-04-16 16:37:03.055499-04	2024-04-16 16:39:11.766126-04	Bingaguru Clinic	0101000020E610000047FBFFBFC83140407E52EDD3F13832C0	Inyati Mine, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
914	2024-04-16 16:37:03.057012-04	2024-04-16 16:39:11.766126-04	Chiduku Clinic	0101000020E61000005A1F00C04BEF3F406EC0E78711D232C0	Makonis, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
915	2024-04-16 16:37:03.057947-04	2024-04-16 16:39:11.766126-04	Chikobvore Rural Health Centre	0101000020E6100000F91300600F144040C9022670EBE632C0	Tsungwesi, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
916	2024-04-16 16:37:03.058983-04	2024-04-16 16:39:11.766126-04	Chikore Clinic	0101000020E6100000B1150060E6404040624A24D1CBB831C0	Nyanga, Manicaland Province, ZW	Clinic	UNKNOWN
917	2024-04-16 16:37:03.059901-04	2024-04-16 16:39:11.766126-04	Chinhenga Rural Health Centre	0101000020E610000009EFFFDF50404040377172BF430932C0	Nyanga, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
918	2024-04-16 16:37:03.060856-04	2024-04-16 16:39:11.766126-04	Chinyadza Clinic	0101000020E61000007CF8FF5FDF024040CEDF844204AC32C0	Makonis, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
919	2024-04-16 16:37:03.061749-04	2024-04-16 16:39:11.766126-04	Chinyudze Rural Health Centre	0101000020E610000048FEFFFFA81940400FB9196EC02F32C0	Inyati Mine, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
920	2024-04-16 16:37:03.062597-04	2024-04-16 16:39:11.766126-04	Chiome Clinic	0101000020E61000001DF3FF7F03254040E960FD9FC32432C0	Inyati Mine, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
921	2024-04-16 16:37:03.06372-04	2024-04-16 16:39:11.766126-04	Dowa Clinic	0101000020E6100000671400207DCD3F40033E3F8C108632C0	Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
922	2024-04-16 16:37:03.064674-04	2024-04-16 16:39:11.766126-04	Dumbamwe Clinic	0101000020E610000010FBFFDF513140404EB4AB90F26B32C0	Mutasa, Manicaland Province, ZW	Clinic	UNKNOWN
923	2024-04-16 16:37:03.065674-04	2024-04-16 16:39:11.766126-04	Era Mine Mine Clinic	0101000020E610000040EFFFBFC7224040B18A37328F3C32C0	Inyati Mine, Makoni, Manicaland Province, ZW	Mine Clinic	UNKNOWN
924	2024-04-16 16:37:03.066658-04	2024-04-16 16:39:11.766126-04	Gowakowa Rural Health Centre	0101000020E610000017E7FF7FC22A4040F5108DEE201632C0	Sola, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
925	2024-04-16 16:37:03.06759-04	2024-04-16 16:39:11.766126-04	Headlands Clinic	0101000020E610000059FCFF1F1B0540401AA37554354932C0	Headlands, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
926	2024-04-16 16:37:03.068602-04	2024-04-16 16:39:11.766126-04	Inyati Clinic	0101000020E610000002030040A020404070B1A206D33832C0	Inyati Mine, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
927	2024-04-16 16:37:03.069557-04	2024-04-16 16:39:11.766126-04	Katsenga Rural Health Centre	0101000020E61000008FF9FFBF7100404061FD9FC37CB932C0	Makonis, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
928	2024-04-16 16:37:03.070453-04	2024-04-16 16:39:11.766126-04	Makoni Rural Hospital	0101000020E61000001DF3FF7FC331404049809A5AB69E32C0	Rugoyi, Mutasa, Manicaland Province, ZW	Rural Hospital	UNKNOWN
929	2024-04-16 16:37:03.072086-04	2024-04-16 16:39:11.766126-04	Maparura Rural Health Centre	0101000020E610000056F6FF9FDA334040A9D903ADC00032C0	Sola, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
930	2024-04-16 16:37:03.073141-04	2024-04-16 16:39:11.766126-04	Weya Rural Hospital	0101000020E61000009C1100C073134040ED2AA4FCA40A32C0	Chiendambuya, Makoni, Manicaland Province, ZW	Rural Hospital	UNKNOWN
931	2024-04-16 16:37:03.074059-04	2024-04-16 16:39:11.766126-04	Zambara Clinic	0101000020E610000096E5FF5FC2F73F40683F5244863D32C0	Headlands, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
932	2024-04-16 16:37:03.075027-04	2024-04-16 16:39:11.766126-04	Masvosva Rural Health Centre	0101000020E61000008204006060DB3F4096438B6CE7B332C0	Makonis, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
933	2024-04-16 16:37:03.075974-04	2024-04-16 16:39:11.766126-04	Matotwe Clinic	0101000020E6100000B9040040F72E4040A06CCA15DE8532C0	Mukani, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
934	2024-04-16 16:37:03.076885-04	2024-04-16 16:39:11.766126-04	Matsika Clinic	0101000020E61000008E190020E2F33F4008AC1C5A64B332C0	Makonis, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
935	2024-04-16 16:37:03.077794-04	2024-04-16 16:39:11.766126-04	Maurice Nyagumbo Clinic	0101000020E6100000B1150060262B404006BB61DBA2AC32C0	Tsungwisi, Mutare, Manicaland Province, ZW	Clinic	UNKNOWN
936	2024-04-16 16:37:03.078693-04	2024-04-16 16:39:11.766126-04	Mavhudzi Clinic	0101000020E6100000620B0060FC134040F6B4C35F93BD32C0	Nyazura, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
937	2024-04-16 16:37:03.079583-04	2024-04-16 16:39:11.766126-04	Mayo1 Rural Health Centre	0101000020E6100000E9180080FD2240402D26361FD7DE31C0	Chikore, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
938	2024-04-16 16:37:03.080559-04	2024-04-16 16:39:11.766126-04	Mayo2 Rural Health Centre	0101000020E6100000A8060020052D40407E52EDD3F1C831C0	Chikore, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
939	2024-04-16 16:37:03.081468-04	2024-04-16 16:39:11.766126-04	Mubvurungwa Clinic	0101000020E61000008C36004032EF3F406284F068E38832C0	Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
940	2024-04-16 16:37:03.08238-04	2024-04-16 16:39:11.766126-04	Mukamba Clinic	0101000020E6100000461B002059004040A0A696ADF5DD32C0	Rukweza, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
941	2024-04-16 16:37:03.083349-04	2024-04-16 16:39:11.766126-04	Mukuwapasi Clinic	0101000020E6100000370000E0F61B40406F641EF9838132C0	Rusape, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
942	2024-04-16 16:37:03.084339-04	2024-04-16 16:39:11.766126-04	Nedevedzo Rural Hospital	0101000020E6100000D12E00C0FADF3F4094A46B26DF8C32C0	Makoni, Manicaland Province, ZW	Rural Hospital	UNKNOWN
943	2024-04-16 16:37:03.085373-04	2024-04-16 16:39:11.766126-04	Nyahowe Rural Health Centre	0101000020E6100000B4FBFF7F96334040C685032159F031C0	Sola, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
944	2024-04-16 16:37:03.086308-04	2024-04-16 16:39:11.766126-04	Nyahukwe Rural Health Centre	0101000020E61000000A1200804129404000AE64C7467832C0	Mukani, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
945	2024-04-16 16:37:03.087533-04	2024-04-16 16:39:11.766126-04	Nyamidzi Clinic	0101000020E61000004F0A00002A0B404062D68BA19CF032C0	Rukweza, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
946	2024-04-16 16:37:03.088492-04	2024-04-16 16:39:11.766126-04	Nyamukamani Rural Health Centre	0101000020E6100000A806002005164040AC5626FC521732C0	Chiendambuya, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
947	2024-04-16 16:37:03.089395-04	2024-04-16 16:39:11.766126-04	Nyazura Clinic	0101000020E610000004E6FF1FF015404071033E3F8CB832C0	Nyazura, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
948	2024-04-16 16:37:03.090416-04	2024-04-16 16:39:11.766126-04	Nyazura Mission Clinic	0101000020E610000000000000C01C404052448655BCC132C0	Nyazura, Makoni, Manicaland Province, ZW	Mission Clinic	UNKNOWN
949	2024-04-16 16:37:03.091332-04	2024-04-16 16:39:11.766126-04	Ringanayi Clinic	0101000020E6100000A3FDFF5F24384040D72FD80DDB8E32C0	Rugoyi, Mutasa, Manicaland Province, ZW	Clinic	UNKNOWN
950	2024-04-16 16:37:03.092225-04	2024-04-16 16:39:11.766126-04	Rukweza Clinic	0101000020E6100000CDE5FF3FB90A4040CBA145B6F3CD32C0	Rukweza, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
951	2024-04-16 16:37:03.09374-04	2024-04-16 16:39:11.766126-04	Rusape District Hospital	0101000020E61000009F170040741140400B293FA9F68932C0	1105 Mutsubvu Road, Rusape, ZW	District Hospital	UNKNOWN
952	2024-04-16 16:37:03.09468-04	2024-04-16 16:39:11.766126-04	St Micheals Mission Hospital	0101000020E6100000BDEAFF5FA73940400113B87537E731C0	Makoni, Manicaland Province, ZW	Mission Hospital	UNKNOWN
953	2024-04-16 16:37:03.095739-04	2024-04-16 16:39:11.766126-04	St Theresa Mission Hospital	0101000020E610000083E4FFFF4FEB3F40672C9ACE4E9632C0	Makoni, Manicaland Province, ZW	Mission Hospital	UNKNOWN
954	2024-04-16 16:37:03.096659-04	2024-04-16 16:39:11.766126-04	Tandi Clinic	0101000020E610000066F1FF7FAC0240409A5FCD01829132C0	Rusape, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
955	2024-04-16 16:37:03.097562-04	2024-04-16 16:39:11.766126-04	Tariro Clinic	0101000020E6100000F6EDFF7FBE0A404078978BF84EBC32C0	Nyazura, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
956	2024-04-16 16:37:03.098457-04	2024-04-16 16:39:11.766126-04	Tsanzaguru Clinic	0101000020E610000055160000AB0D404066DAFE95959E32C0	Rusape, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
957	2024-04-16 16:37:03.099437-04	2024-04-16 16:39:11.766126-04	Vengere Clinic	0101000020E61000001E160020340F40404A0C022B878E32C0	Rusape, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
958	2024-04-16 16:37:03.100442-04	2024-04-16 16:39:11.766126-04	Gorubi Springs Rural Health Centre	0101000020E61000001990BDDEFD1D404007B13385CEAB32C0	Nyazura, Makoni, Manicaland Province, ZW	Rural Health Centre	UNKNOWN
959	2024-04-16 16:37:03.101424-04	2024-04-16 16:39:11.766126-04	Mavhudzi Clinic	0101000020E6100000118DEE2076124040D2A92B9FE5B932C0	Nyazura, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
960	2024-04-16 16:37:03.102393-04	2024-04-16 16:39:11.766126-04	Nyamusosa Clinic	0101000020E6100000A1BE654E97214040F20C1AFA270032C0	Chiendambuya, Makoni, Manicaland Province, ZW	Clinic	UNKNOWN
961	2024-04-16 16:37:03.104244-04	2024-04-16 16:39:11.766126-04	St. Annes Mission Hospital	0101000020E6100000A245B6F3FD543C40CF66D5E76A2B35C0	Matobo, Matabeleland South Province, ZW	Mission Hospital	UNKNOWN
962	2024-04-16 16:37:03.105272-04	2024-04-16 16:39:11.766126-04	Plumtree ZPS Prison Clinic	0101000020E6100000E5F21FD26FCF3B40AEB6627FD97D34C0	Plumtree, Bulilimamangwe, Matabeleland South Province, ZW	Prison Clinic	UNKNOWN
963	2024-04-16 16:37:03.10643-04	2024-04-16 16:39:11.766126-04	Bazha Clinic	0101000020E610000038E0FF7FC6553C4050C763062A9B34C0	Npuma, Matobo, Matabeleland South Province, ZW	Clinic	UNKNOWN
964	2024-04-16 16:37:03.107424-04	2024-04-16 16:39:11.766126-04	Beula Rural Health Centre	0101000020E6100000C31600C0F8673C40079964E42C7C35C0	Legion Mine, Matobo, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
965	2024-04-16 16:37:03.108453-04	2024-04-16 16:39:11.766126-04	Gulati Rural Health Centre	0101000020E6100000431500A018973C40E90E62670A7534C0	Fort Usher, Matobo, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
966	2024-04-16 16:37:03.109598-04	2024-04-16 16:39:11.766126-04	Homestead Rural Health Centre	0101000020E61000004D0700C0C98D3C409A5FCD01824135C0	Matobo, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
967	2024-04-16 16:37:03.110572-04	2024-04-16 16:39:11.766126-04	Kezi Rural Hospital	0101000020E61000000A12008041753C4033A7CB6262EB34C0	Kezi, Matobo, Matabeleland South Province, ZW	Rural Hospital	UNKNOWN
968	2024-04-16 16:37:03.111564-04	2024-04-16 16:39:11.766126-04	Maphisa District Hospital	0101000020E610000001E0FF9F6F793C405019FF3EE31235C0	Antelope Mines, Matobo, Matabeleland South Province, ZW	District Hospital	UNKNOWN
969	2024-04-16 16:37:03.112561-04	2024-04-16 16:39:11.766126-04	Matobo Mission Clinic	0101000020E610000015E4FF3F62B83C40F25EB532E17734C0	Fort Usher, Matobo, Matabeleland South Province, ZW	Mission Clinic	UNKNOWN
970	2024-04-16 16:37:03.113558-04	2024-04-16 16:39:11.766126-04	Matobo Rural Rural Hospital	0101000020E61000009D340060E47C3C403485CE6BEC6A34C0	Matobo, Matabeleland South Province, ZW	Rural Hospital	UNKNOWN
971	2024-04-16 16:37:03.114462-04	2024-04-16 16:39:11.766126-04	Mbembeswana Rural Health Centre	0101000020E610000074C9FFBFCD403C400C76C3B6450935C0	Matobo, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
972	2024-04-16 16:37:03.115354-04	2024-04-16 16:39:11.766126-04	Minda Sec Clinic	0101000020E6100000EFE1FF7F3D753C40B6B9313D611135C0	Antelope Mines, Matobo, Matabeleland South Province, ZW	Clinic	UNKNOWN
973	2024-04-16 16:37:03.116412-04	2024-04-16 16:39:11.766126-04	Natisa Rural Health Centre	0101000020E6100000D2EEFFFF59813C40B806B64AB0B034C0	Halale, Matobo, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
974	2024-04-16 16:37:03.117304-04	2024-04-16 16:39:11.766126-04	Sankonjana Rural Health Centre	0101000020E610000031D4FF7F45B33C405682C5E1CC6735C0	Matobo, Matabeleland South Province, ZW	Rural Health Centre	UNKNOWN
975	2024-04-16 16:37:03.118281-04	2024-04-16 16:39:11.766126-04	St. Joseph's Rural Hospital	0101000020E61000007EFBFF9F1F463C407FDE54A4C24035C0	Matobo, Matabeleland South Province, ZW	Rural Hospital	UNKNOWN
976	2024-04-16 16:37:03.119172-04	2024-04-16 16:39:11.766126-04	Tshelanyemba Mission Hospital	0101000020E61000007A150080EF7C3C40FB57569A945A35C0	Legion Mine, Matobo, Matabeleland South Province, ZW	Mission Hospital	UNKNOWN
