id	age_determination	pregnancy	warning_sign	priority
890354000	older child	t	Obstructed breathing	Emergency
890355004	older child	t	Obstructed breathing	Emergency
890386005	older child	t	Obstructed breathing	Emergency
890387001	older child	t	Obstructed breathing	Emergency
1231580006	older child	t	Obstructed breathing	Emergency
1231582003	older child	t	Obstructed breathing	Emergency
1231583008	older child	t	Obstructed breathing	Emergency
1231584002	older child	t	Obstructed breathing	Emergency
1231585001	older child	t	Obstructed breathing	Emergency
1231586000	older child	t	Obstructed breathing	Emergency
1231587009	older child	t	Obstructed breathing	Emergency
1231588004	older child	t	Obstructed breathing	Emergency
1231589007	older child	t	Obstructed breathing	Emergency
1231590003	older child	t	Obstructed breathing	Emergency
1231591004	older child	t	Obstructed breathing	Emergency
1231592006	older child	t	Obstructed breathing	Emergency
1231593001	older child	t	Obstructed breathing	Emergency
1381428001	older child	t	Obstructed breathing	Emergency
401000119107	older child	t	Obstructed breathing	Emergency
36491000119101	older child	t	Obstructed breathing	Emergency
293241000119100	older child	t	Obstructed breathing	Emergency
271584002	older child	f	Cold Hands	Emergency
50427001	older child	f	Capillary refill time (3 sec or more)	Emergency
450847001	older child	t	AVPU: responds only To Pain (P)	Emergency
130987000	older child	f	Confusion	Emergency
6974005	older child	t	Hypoglycaemia recorded at any time	Emergency
52767006	older child	t	Hypoglycaemia recorded at any time	Emergency
111559003	older child	t	Hypoglycaemia recorded at any time	Emergency
190448007	older child	t	Hypoglycaemia recorded at any time	Emergency
237635002	older child	t	Hypoglycaemia recorded at any time	Emergency
237637005	older child	t	Hypoglycaemia recorded at any time	Emergency
237640005	older child	t	Hypoglycaemia recorded at any time	Emergency
237641009	older child	t	Hypoglycaemia recorded at any time	Emergency
237642002	older child	t	Hypoglycaemia recorded at any time	Emergency
237643007	older child	t	Hypoglycaemia recorded at any time	Emergency
237644001	older child	t	Hypoglycaemia recorded at any time	Emergency
237645000	older child	t	Hypoglycaemia recorded at any time	Emergency
276561008	older child	t	Hypoglycaemia recorded at any time	Emergency
276562001	older child	t	Hypoglycaemia recorded at any time	Emergency
302866003	older child	t	Hypoglycaemia recorded at any time	Emergency
735496003	older child	t	Hypoglycaemia recorded at any time	Emergency
735497007	older child	t	Hypoglycaemia recorded at any time	Emergency
773666007	older child	t	Hypoglycaemia recorded at any time	Emergency
1119232002	older child	t	Hypoglycaemia recorded at any time	Emergency
1119233007	older child	t	Hypoglycaemia recorded at any time	Emergency
1137328006	older child	t	Hypoglycaemia recorded at any time	Emergency
1296523008	older child	t	Hypoglycaemia recorded at any time	Emergency
2237002	adult	t	Chest pain	Very urgent
3368006	adult	t	Chest pain	Very urgent
4557003	adult	t	Chest pain	Very urgent
4568003	adult	t	Chest pain	Very urgent
9267009	adult	t	Chest pain	Very urgent
10000006	adult	t	Chest pain	Very urgent
13057000	adult	t	Chest pain	Very urgent
19057007	adult	t	Chest pain	Very urgent
20793008	adult	t	Chest pain	Very urgent
21470009	adult	t	Chest pain	Very urgent
29857009	adult	t	Chest pain	Very urgent
35928006	adult	t	Chest pain	Very urgent
36859004	adult	t	Chest pain	Very urgent
41334000	adult	t	Chest pain	Very urgent
53430007	adult	t	Chest pain	Very urgent
59021001	adult	t	Chest pain	Very urgent
59139008	adult	t	Chest pain	Very urgent
61490001	adult	t	Chest pain	Very urgent
71884009	adult	t	Chest pain	Very urgent
81953000	adult	t	Chest pain	Very urgent
83264000	adult	t	Chest pain	Very urgent
85284003	adult	t	Chest pain	Very urgent
87343002	adult	t	Chest pain	Very urgent
89323001	adult	t	Chest pain	Very urgent
89874002	adult	t	Chest pain	Very urgent
95421005	adult	t	Chest pain	Very urgent
102587001	adult	t	Chest pain	Very urgent
102588006	adult	t	Chest pain	Very urgent
102589003	adult	t	Chest pain	Very urgent
230400008	adult	t	Seizure	Emergency
230403005	adult	t	Seizure	Emergency
230404004	adult	t	Seizure	Emergency
230407006	adult	t	Seizure	Emergency
230410004	adult	t	Seizure	Emergency
230413002	adult	t	Seizure	Emergency
230414008	adult	t	Seizure	Emergency
230418006	adult	t	Seizure	Emergency
230421008	adult	t	Seizure	Emergency
230422001	adult	t	Seizure	Emergency
230423006	adult	t	Seizure	Emergency
230425004	adult	t	Seizure	Emergency
230426003	adult	t	Seizure	Emergency
230429005	adult	t	Seizure	Emergency
230431001	adult	t	Seizure	Emergency
230432008	adult	t	Seizure	Emergency
230437002	adult	t	Seizure	Emergency
230438007	adult	t	Seizure	Emergency
230439004	adult	t	Seizure	Emergency
230440002	adult	t	Seizure	Emergency
230441003	adult	t	Seizure	Emergency
230443000	adult	t	Seizure	Emergency
230444006	adult	t	Seizure	Emergency
230447004	adult	t	Seizure	Emergency
230448009	adult	t	Seizure	Emergency
230450001	adult	t	Seizure	Emergency
230452009	adult	t	Seizure	Emergency
230453004	adult	t	Seizure	Emergency
230454005	adult	t	Seizure	Emergency
230456007	adult	t	Seizure	Emergency
230457003	adult	t	Seizure	Emergency
230458008	adult	t	Seizure	Emergency
237283007	adult	t	Seizure	Emergency
246529004	adult	t	Seizure	Emergency
246530009	adult	t	Seizure	Emergency
246533006	adult	t	Seizure	Emergency
246535004	adult	t	Seizure	Emergency
246536003	adult	t	Seizure	Emergency
246538002	adult	t	Seizure	Emergency
246539005	adult	t	Seizure	Emergency
246544003	adult	t	Seizure	Emergency
246545002	adult	t	Seizure	Emergency
267581004	adult	t	Seizure	Emergency
267592003	adult	t	Seizure	Emergency
303063000	adult	t	Seizure	Emergency
307200007	adult	t	Seizure	Emergency
308680003	adult	t	Seizure	Emergency
308742005	adult	t	Seizure	Emergency
313307000	adult	t	Seizure	Emergency
361267005	adult	t	Seizure	Emergency
361268000	adult	t	Seizure	Emergency
371022006	adult	t	Seizure	Emergency
371107004	adult	t	Seizure	Emergency
371114002	adult	t	Seizure	Emergency
371115001	adult	t	Seizure	Emergency
372441001	adult	t	Seizure	Emergency
407675009	adult	t	Seizure	Emergency
413101007	adult	t	Seizure	Emergency
426634003	adult	t	Seizure	Emergency
432354000	adult	t	Seizure	Emergency
433083002	adult	t	Seizure	Emergency
437871001	adult	t	Seizure	Emergency
438113009	adult	t	Seizure	Emergency
438156004	adult	t	Seizure	Emergency
440443001	adult	t	Seizure	Emergency
442511009	adult	t	Seizure	Emergency
442512002	adult	t	Seizure	Emergency
698021005	adult	t	Seizure	Emergency
698764006	adult	t	Seizure	Emergency
698767004	adult	t	Seizure	Emergency
699688008	adult	t	Seizure	Emergency
702326000	adult	t	Seizure	Emergency
702344008	adult	t	Seizure	Emergency
703524005	adult	t	Seizure	Emergency
703526007	adult	t	Seizure	Emergency
715425000	adult	t	Seizure	Emergency
715534008	adult	t	Seizure	Emergency
715629001	adult	t	Seizure	Emergency
716278005	adult	t	Seizure	Emergency
716706009	adult	t	Seizure	Emergency
717223008	adult	t	Seizure	Emergency
717225001	adult	t	Seizure	Emergency
717276003	adult	t	Seizure	Emergency
719810000	adult	t	Seizure	Emergency
720010009	adult	t	Seizure	Emergency
720519003	adult	t	Seizure	Emergency
721088003	adult	t	Seizure	Emergency
721207002	adult	t	Seizure	Emergency
722110003	adult	t	Seizure	Emergency
722386009	adult	t	Seizure	Emergency
722762005	adult	t	Seizure	Emergency
723125008	adult	t	Seizure	Emergency
723304001	adult	t	Seizure	Emergency
723676007	adult	t	Seizure	Emergency
723926008	adult	t	Seizure	Emergency
724274009	adult	t	Seizure	Emergency
724549005	adult	t	Seizure	Emergency
724576005	adult	t	Seizure	Emergency
724668002	adult	t	Seizure	Emergency
724669005	adult	t	Seizure	Emergency
724670006	adult	t	Seizure	Emergency
724671005	adult	t	Seizure	Emergency
724672003	adult	t	Seizure	Emergency
724727001	adult	t	Seizure	Emergency
724728006	adult	t	Seizure	Emergency
724786008	adult	t	Seizure	Emergency
724787004	adult	t	Seizure	Emergency
724789001	adult	t	Seizure	Emergency
724988000	adult	t	Seizure	Emergency
724989008	adult	t	Seizure	Emergency
724990004	adult	t	Seizure	Emergency
724991000	adult	t	Seizure	Emergency
724992007	adult	t	Seizure	Emergency
725163002	adult	t	Seizure	Emergency
725413002	adult	t	Seizure	Emergency
726702005	adult	t	Seizure	Emergency
733031004	adult	t	Seizure	Emergency
733032006	adult	t	Seizure	Emergency
733082001	adult	t	Seizure	Emergency
733623005	adult	t	Seizure	Emergency
734434007	adult	t	Seizure	Emergency
763349002	adult	t	Seizure	Emergency
763534009	adult	t	Seizure	Emergency
763622006	adult	t	Seizure	Emergency
763632004	adult	t	Seizure	Emergency
763802009	adult	t	Seizure	Emergency
763827002	adult	t	Seizure	Emergency
763861000	adult	t	Seizure	Emergency
764453009	adult	t	Seizure	Emergency
764522009	adult	t	Seizure	Emergency
765089003	adult	t	Seizure	Emergency
765093009	adult	t	Seizure	Emergency
765170001	adult	t	Seizure	Emergency
765216006	adult	t	Seizure	Emergency
765756007	adult	t	Seizure	Emergency
766044005	adult	t	Seizure	Emergency
73706008	adult	f	Seizure	Emergency
75023009	adult	f	Seizure	Emergency
79631006	adult	f	Seizure	Emergency
79745005	adult	f	Seizure	Emergency
80651009	adult	f	Seizure	Emergency
82401000	adult	f	Seizure	Emergency
84757009	adult	f	Seizure	Emergency
87095001	adult	f	Seizure	Emergency
87476004	adult	f	Seizure	Emergency
89525009	adult	f	Seizure	Emergency
91175000	adult	f	Seizure	Emergency
95208000	adult	f	Seizure	Emergency
109478007	adult	f	Seizure	Emergency
128612007	adult	f	Seizure	Emergency
128613002	adult	f	Seizure	Emergency
191714002	adult	f	Seizure	Emergency
192981006	adult	f	Seizure	Emergency
192990004	adult	f	Seizure	Emergency
192991000	adult	f	Seizure	Emergency
192993002	adult	f	Seizure	Emergency
193000002	adult	f	Seizure	Emergency
193003000	adult	f	Seizure	Emergency
193010006	adult	f	Seizure	Emergency
193021002	adult	f	Seizure	Emergency
198992004	adult	f	Seizure	Emergency
230191005	adult	f	Seizure	Emergency
230381009	adult	f	Seizure	Emergency
230384001	adult	f	Seizure	Emergency
230387008	adult	f	Seizure	Emergency
230388003	adult	f	Seizure	Emergency
230389006	adult	f	Seizure	Emergency
230391003	adult	f	Seizure	Emergency
230393000	adult	f	Seizure	Emergency
230394006	adult	f	Seizure	Emergency
230395007	adult	f	Seizure	Emergency
230396008	adult	f	Seizure	Emergency
230397004	adult	f	Seizure	Emergency
230398009	adult	f	Seizure	Emergency
230399001	adult	f	Seizure	Emergency
230400008	adult	f	Seizure	Emergency
230403005	adult	f	Seizure	Emergency
230404004	adult	f	Seizure	Emergency
230407006	adult	f	Seizure	Emergency
230410004	adult	f	Seizure	Emergency
230413002	adult	f	Seizure	Emergency
230414008	adult	f	Seizure	Emergency
230418006	adult	f	Seizure	Emergency
230421008	adult	f	Seizure	Emergency
230422001	adult	f	Seizure	Emergency
230423006	adult	f	Seizure	Emergency
230425004	adult	f	Seizure	Emergency
230426003	adult	f	Seizure	Emergency
230429005	adult	f	Seizure	Emergency
230431001	adult	f	Seizure	Emergency
230432008	adult	f	Seizure	Emergency
230437002	adult	f	Seizure	Emergency
230438007	adult	f	Seizure	Emergency
230439004	adult	f	Seizure	Emergency
230440002	adult	f	Seizure	Emergency
230441003	adult	f	Seizure	Emergency
230443000	adult	f	Seizure	Emergency
230444006	adult	f	Seizure	Emergency
230447004	adult	f	Seizure	Emergency
230448009	adult	f	Seizure	Emergency
230450001	adult	f	Seizure	Emergency
230452009	adult	f	Seizure	Emergency
230453004	adult	f	Seizure	Emergency
230454005	adult	f	Seizure	Emergency
230456007	adult	f	Seizure	Emergency
230457003	adult	f	Seizure	Emergency
230458008	adult	f	Seizure	Emergency
237283007	adult	f	Seizure	Emergency
246529004	adult	f	Seizure	Emergency
246530009	adult	f	Seizure	Emergency
246533006	adult	f	Seizure	Emergency
246535004	adult	f	Seizure	Emergency
246536003	adult	f	Seizure	Emergency
246538002	adult	f	Seizure	Emergency
246539005	adult	f	Seizure	Emergency
246544003	adult	f	Seizure	Emergency
246545002	adult	f	Seizure	Emergency
267581004	adult	f	Seizure	Emergency
267592003	adult	f	Seizure	Emergency
303063000	adult	f	Seizure	Emergency
307200007	adult	f	Seizure	Emergency
308680003	adult	f	Seizure	Emergency
308742005	adult	f	Seizure	Emergency
313307000	adult	f	Seizure	Emergency
361267005	adult	f	Seizure	Emergency
361268000	adult	f	Seizure	Emergency
371022006	adult	f	Seizure	Emergency
371107004	adult	f	Seizure	Emergency
371114002	adult	f	Seizure	Emergency
371115001	adult	f	Seizure	Emergency
372441001	adult	f	Seizure	Emergency
407675009	adult	f	Seizure	Emergency
413101007	adult	f	Seizure	Emergency
426634003	adult	f	Seizure	Emergency
432354000	adult	f	Seizure	Emergency
433083002	adult	f	Seizure	Emergency
437871001	adult	f	Seizure	Emergency
438113009	adult	f	Seizure	Emergency
438156004	adult	f	Seizure	Emergency
440443001	adult	f	Seizure	Emergency
442511009	adult	f	Seizure	Emergency
442512002	adult	f	Seizure	Emergency
698021005	adult	f	Seizure	Emergency
698764006	adult	f	Seizure	Emergency
698767004	adult	f	Seizure	Emergency
699688008	adult	f	Seizure	Emergency
702326000	adult	f	Seizure	Emergency
702344008	adult	f	Seizure	Emergency
703524005	adult	f	Seizure	Emergency
703526007	adult	f	Seizure	Emergency
715425000	adult	f	Seizure	Emergency
715534008	adult	f	Seizure	Emergency
715629001	adult	f	Seizure	Emergency
716278005	adult	f	Seizure	Emergency
716706009	adult	f	Seizure	Emergency
717223008	adult	f	Seizure	Emergency
717225001	adult	f	Seizure	Emergency
717276003	adult	f	Seizure	Emergency
719810000	adult	f	Seizure	Emergency
720010009	adult	f	Seizure	Emergency
720519003	adult	f	Seizure	Emergency
721088003	adult	f	Seizure	Emergency
721207002	adult	f	Seizure	Emergency
722110003	adult	f	Seizure	Emergency
722386009	adult	f	Seizure	Emergency
722762005	adult	f	Seizure	Emergency
723125008	adult	f	Seizure	Emergency
723304001	adult	f	Seizure	Emergency
723676007	adult	f	Seizure	Emergency
723926008	adult	f	Seizure	Emergency
724274009	adult	f	Seizure	Emergency
724549005	adult	f	Seizure	Emergency
222008	older child	f	Obstructed breathing	Emergency
718004	older child	f	Obstructed breathing	Emergency
5875001	older child	f	Obstructed breathing	Emergency
8519009	older child	f	Obstructed breathing	Emergency
36925002	older child	f	Obstructed breathing	Emergency
39643002	older child	f	Obstructed breathing	Emergency
58525007	older child	f	Obstructed breathing	Emergency
61169001	older child	f	Obstructed breathing	Emergency
68372009	older child	f	Obstructed breathing	Emergency
69061003	older child	f	Obstructed breathing	Emergency
73342002	older child	f	Obstructed breathing	Emergency
79688008	older child	f	Obstructed breathing	Emergency
85597002	older child	f	Obstructed breathing	Emergency
185086009	older child	f	Obstructed breathing	Emergency
217808004	older child	f	Obstructed breathing	Emergency
217810002	older child	f	Obstructed breathing	Emergency
232209000	older child	f	Obstructed breathing	Emergency
233630006	older child	f	Obstructed breathing	Emergency
248554005	older child	f	Obstructed breathing	Emergency
248555006	older child	f	Obstructed breathing	Emergency
249346001	older child	f	Obstructed breathing	Emergency
275495004	older child	f	Obstructed breathing	Emergency
301253007	older child	f	Obstructed breathing	Emergency
301254001	older child	f	Obstructed breathing	Emergency
301255000	older child	f	Obstructed breathing	Emergency
371035002	older child	f	Obstructed breathing	Emergency
371126007	older child	f	Obstructed breathing	Emergency
408669002	older child	f	Obstructed breathing	Emergency
425227004	older child	f	Obstructed breathing	Emergency
