id	created_at	updated_at	country	licence_number	name	licensee	address	town	expiry_date	pharmacies_types
ac50ccf4-130b-489a-b1c6-cf8de9394eae	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1780-2024	KOTWA PHARMACY	REACHOUT PHARMACIES (PVT) LTD	STD 2132 KOTWA GROWTH POINT	MUDZI	2025-10-31	Pharmacy in rural area
e111f3dc-5c63-4d3a-9f79-8dc5a904a2d4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1375-2024	KUDZANAI PHARMACY	SANTE MED (PVT) LTD	SHOP 68 THIRD STREET	GWERU	2025-12-31	Pharmacy located in the CBD
13263650-0f9d-43d1-9716-10ad2cca6dfb	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1645-2024	KUPONA PHARMACY	KUPONAH INVESTMENTS (PVT) LTD	19 SEKE RD HATFIELD	HARARE	2025-05-31	Pharmacy in any other location
4849e57a-ffcd-425a-978a-3374c30145ae	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1596-2024	KUTENDA PHARMACY	KUTENDA PHARMACY (PVT) LTD	14970 SARUDZAI SHOPPING CENTRE , RIMUKA	KADOMA	2025-07-31	Pharmacy in any other location
7e9ae13c-4bf0-460f-a92a-9fc858025a57	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1672-2024	KUTENDA PHARMACY	KUTENDA PHARMACY (PVT) LTD	6724 MUPAMOMBE ROAD	KADOMA	2025-02-28	Pharmacy in any other location
76ecfc0f-e04d-4044-8daf-918c452dd3b2	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I03-P0185-2023	KUTSAGA RESEARCH STATION CLINIC	TOBACCO RESEARCH BOARD	AIRPORT RING ROAD	HARARE	2024-09-30	Clinics: Class C
ecf10888-0b37-4a8a-9c1d-f93c59a3b782	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1474-2024	KUWADZANA PHARMACY	KUWADZANA PHARMACY (PVT) LTD	KUWADZANA 5 S/CENTRE	HARARE	2025-08-31	Pharmacy in any other location
43f64f8e-cce7-4e40-9991-7cf6b282cb00	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1142-2024	L C PHARMACY	L C PHARMACY (PVT) LTD	SHOP 17, MARKET CENTRE, R. G. MUGABE ST	MASVINGO	2025-01-31	Pharmacy in any other location
578f7d64-0a88-4f19-9f04-4c66bbf274e5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P2016-2024	LACTUS PHARMACY	LACTUS PHARMACEUTICALS (PVT) LTD	139 KOTWA GROWTH POINT	MUDZI	2025-02-28	Pharmacy in any other location
b508d1f9-ebf7-4c0c-b946-cd76a6d942fc	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1559-2024	LARANOK PHARMACEUTICALS	LARANOK PHARMACEUTICALS (PVT) LTD	537 NEMAMWA GROWTH POINT	MASVINGO	2025-10-31	Pharmacy in rural area
18f8f10e-961a-41d4-b060-6af1d330201a	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1687-2024	LEE CARE PHARMACY	LEE CARE (PVT) LTD	920 CAMEROON SQUARE	KADOMA	2025-12-31	Pharmacy located in the CBD
297eec6b-3314-4e26-bfd2-6d2d0656ab20	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1927-2024	LEE-RAY PHARMACY	NOENETTE ENTERPRISES (PVT) LTD	SHOP 6, 4413 KUSHANDA CRESCENT	HARARE	2025-02-28	Pharmacy in any other location
c0f9f27d-c687-40e1-94d1-81ed9febcd5c	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1184-2024	LEES PHARMACY	SWAN MEDICAL SUPPLIERS (PVT) LTD	SHOP NO 23 419 MALVERN SHOPS, WATERFALLS	HARARE	2025-07-31	Pharmacy in any other location
ddca72a6-9feb-4d5a-b577-cfc3dd77b3c0	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1470-2024	LEGACY PHARMACY	ONELEGACY INVESTMENTS PVT LTD	STAND 36, SHOP 1, SOUTHLEA PARK	HARARE	2025-12-31	Pharmacy in any other location
4f69eec2-5dcf-4fcb-863b-ba91dcbd4d60	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1357-2024	LEGEND PHARMACY MARONDERA	LEGEND PHARMACEUTICALS (PVT) LTD	199A MAINSTREET RD	MARONDERA	2025-12-31	Pharmacy in any other location
50b2827b-8c67-4281-9370-0e9a538cf756	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1358-2024	LEGEND PHARMACY MILTON PARK	LEGEND PHARMACY MILTON PARK	102 PRINCE EDWARD RD	HARARE	2025-06-30	Pharmacy in any other location
710d2ca5-b92e-4b1a-80fa-a92c2da9e1f6	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1174-2024	LEMONS PHARMACY	NELGADO INVESTMENTS (PVT) LTD	SHOP 4 SAMMAR GALLERY, AVONDALE	HARARE	2025-12-31	Pharmacy in any other location
60f593b3-c842-4d30-b1b1-e3e21d428970	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1284-2024	LENAP PHARMACIES	LENAP TRADING (PVT) LTD	4950 15 JULIUS NYERERE WAY	HARARE	2025-02-28	Pharmacy in any other location
a3d23f96-061d-446a-af32-5ad3c4a0d2b4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0172-2024	LEVCHEM PHARMACEUTICAL	LEVCHEM PHARMACEUTICAL (PVT) LTD	STAND 12918 UNIT 20 MADOKERO ESTATE	HARARE	2025-03-31	Wholesalers
7b7ff69d-87eb-47ac-9df6-11f6b408a60e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1616-2024	LIFE PHARMACY	LIFE PARMACY (PVT) LTD	7743 10 STURHARDT PLACE	HARARE	2025-08-31	Pharmacy in any other location
a3b61811-1db9-4d66-9e84-6a4a3192c885	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1459-2024	LIFECARE 24 PHARMACY	LEEMINEX (PVT) LTD	1074 MASOTSHA NDLOVU/6TH AVE PARKTOWN	HARARE	2025-11-30	Pharmacy in any other location
6426b897-d8a8-438f-a33e-b3f9c6d29f9c	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1270-2024	LIFECARE PHARMACY	LIFECARE PHAMACY (PVT) LTD	SHOP 12 R. MUGABE STREET	RUSAPE	2025-07-31	Pharmacy in any other location
281f861e-89a1-4a8a-b8bf-a970cff3f6f3	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1255-2024	LIFECARE PHARMACY - EVERGREEN	LIFECARE (PVT) LTD	SHOP 37/3 NYANGA ROAD	RUSAPE	2025-12-31	Pharmacy in any other location
6d20643c-f754-42d3-9283-82c2366413bf	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1344-2024	LIFECARE PHARMACY - TM	LIFECARE (PVT) LTD	STAND 22/23 ROBERT MUGABE STREET	RUSAPE	2025-10-31	Pharmacy in any other location
f8ea19ed-2d7a-49ec-814b-19d6dea717f4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1247-2024	LIFECHECK PHARMACY	KABUDURA GASHIRAI PBC	3573 CNR PATRENDA WAY/WILLOWVALE	HARARE	2025-02-28	Pharmacy in any other location
4f59a4e1-b7ac-4479-b86f-2a6d71207f20	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P2009-2024	LIFEMED PHARMACY	HEALTH EXPRESS (PVT) LTD	STAND 221 HAKATA COMPLEX	MUREHWA	2025-02-28	Pharmacy in any other location
f48d7f6d-018c-43e7-89ef-2c988c8538d0	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1498-2024	LIFEPLUS PHARMACY	TRYSOPEC SUPPLIES (PVT) LTD	Q36 SMES	GLENDALE	2025-06-30	Pharmacy in any other location
28483f10-0375-4732-a1dd-c74cb5e6f8f4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1143-2024	LIFESTYLE PHARMACY	DMs PHARMACEUTICALS (PVT) LTD	SHOP 1 ST ANDrEW PLACE BRADFIELD	BULAWAYO	2025-09-30	Pharmacy in any other location
9cc93b6e-abaf-4a93-8c97-bfc57de89434	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1505-2024	LIME 6TH AVENUE PHARMACY	BEYOND HEALTH PBC	33 6TH AVE	BULAWAYO	2025-02-28	Pharmacy located in the CBD
5abe6837-c904-4505-abf1-c27c44d18367	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1456-2024	LINK PHARMACY - CHADCOMBE	MELUVO INVESTMENTS (PVT) LTD	SHOP 6 24A CLOVERY RD, CHADCOMBE	HARARE	2025-02-28	Pharmacy in any other location
1d0885c0-ac43-4d92-bdeb-b58c54c7456c	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1723-2024	LINK PHARMACY - QUEENSDALE	MELUVO INVESTMENTS (PVT) LTD	SHOP 2 SHAFTBURY AVE, QUEENSDALE	HARARE	2025-05-31	Pharmacy in any other location
3f8f0f67-5e55-488f-8815-c712fe2f88ea	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0076-2023	LOBELS BISCUITS	LOBELS BISCUITS (PVT) LTD	STD 5179, CNR BIRMINGHAM/LUTON RDS	BULAWAYO	2024-09-30	Clinics: Class B
2277aa6e-1ff9-4bec-9f85-ee22d4e63133	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P0361-2023	LOCANEY PHARMACY	LOCANEY (PVT) LTD	377 MAIN STREET	CHIVHU	2025-02-28	Pharmacy in any other location
7e6f92d2-c88d-4a23-970b-612260d5a282	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1431-2024	LOMAGUNDI PHARMACY	JOHN MATUKUTIRE	11 MAGAMBA WAY	CHINHOYI	2025-05-31	Pharmacy located in the CBD
e30d1d0f-bebe-45f1-a6ee-6abc9462e455	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1469-2024	LORDS LAND PHARMACY	THEON PHARMACEUTICALS (PVT)LTD	584 PRINCE STREET	ZVISHAVANE	2025-11-30	Pharmacy in any other location
16b00968-94d8-454d-b8a9-070401d1c694	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0187-2023	LOSPEN FARM CLINIC	SOLAR FARMING (PVT) LTD	23KM PEG LOMAGUNDI RD, STAPLEFORD	HARARE	2024-09-30	Clinics: Class B
816f34ee-38cf-4e8d-946d-bdf7cdbd7da5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1301-2024	LOT 4 PHARMACY	CHINDA PHARMACY (PVT) LTD	3879 MANDAVA TOWNSHIP	ZVISHAVANE	2025-09-30	Pharmacy in any other location
dfd16714-0469-45a2-864b-df39a47f1291	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1933-2024	LOVELET C. PHARMACY	LOVELET INVESTMENTS (PVT) LTD	21794 UNIT C SEKE	CHITUNGWIZA	2025-03-31	Pharmacy in any other location
2ffaa746-af56-418c-8cbd-6801db926364	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0192-2024	LUCREA PHARMACEUTICALS	LUCREA PHARMACEUTICALS (PVT) LTD	1 COLENBRANDER AVENUE MILTON PARK	HARARE	2025-06-30	Wholesalers
270e88f1-f6de-45ba-b89d-01508bcda0e9	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1983-2024	LULU PHARMACY	LULU PHARMACY (PVT) LTD	342 ENGINEERING	HARARE	2025-04-30	Pharmacy in any other location
49c73bcc-a9d2-4d0e-adca-71c56014bbe3	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	D01-P0012-2023	LUPANE PRIVATE MEDICAL CENTRE	MUTIZIRA GEORGE (Dr)	STAND NO.113	LUPANE	2024-06-30	Dispensing medical practice
cf3cf836-ea1c-4034-994b-d34d62cff8e9	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	H01-P0020-2024	LUVEVE PRIVATE CLINIC PHARMACY	VERONICARE HEALTH (PVT) LTD	9826 LUVEVE 4	BULAWAYO	2025-02-28	Hospital pharmacies
d546c069-85a9-4123-a3a1-e66232c9109c	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1248-2024	LYDISH PHARMACY	LYDISH PHARMACEUTICALS PBC	283 MUROMBEDZI G/POINT	MUROMBEDZI	2025-06-30	Pharmacy in rural area
8ac52fd6-f471-4290-bc81-7b39e90a85d7	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1589-2024	LYNFIELD PHARMACIES	LYNFIELD PHARMACEUTICALS (PVT) LTD	NO. 25 HERBERT CHITEPO STREET	MUTARE	2025-02-28	Pharmacy in any other location
d75343c3-6ed5-4428-baec-e1de71723264	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0122-2023	LYTTON TOBACCO CLINIC	LYTTON TOBACCO CO.(PVT) LTD	1 FOUNDrY ROAD, ASPINDALE	HARARE	2024-09-30	Clinics: Class C
0f78e0c7-50d3-49f7-b678-11bb0bb1b801	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1168-2024	M & M FRIENDLY CARE PHARMACY	SIDEDECK ENTERPRISES (PVT) LTD	53 H. CHITEPO BTWN 3RD & 4TH AVE	BULAWAYO	2025-02-28	Pharmacy located in the CBD
2ca471af-b5e9-42bc-b90a-ba1de3a94195	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1939-2024	M L PHARMACY	THAINSHARK INVESTMENTS PVT LTD	106 NELSON MANDELA AVENUE	HARARE	2025-10-31	Pharmacy in any other location
38174375-cc39-486d-bcd5-1856f16aef54	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P2030-2024	MABVAZUVA PHARMACY	HOPEWELL PHARMACY (PVT) LTD	2482 MABVAZUVA SHOPPING CENTER	RUSAPE	2025-02-28	Pharmacy in any other location
392c10a1-248e-4ec7-b9db-480603cf628d	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1141-2024	MABVUKU PHARMACY	MUJAY ENTERPRISES (PVT) LTD	STAND 100, MURAPA BUILDING	HARARE	2025-06-30	Pharmacy in any other location
9b34c726-f5e7-43f6-a212-580c58842d11	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1286-2024	MACHEKE PHARMACY	MEDVELD (PVT) LTD	83 LOOP ROAD	MACHEKE	2025-02-28	Pharmacy in any other location
8326f370-13a3-4eaa-9f2a-c34f2400cc15	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1277-2024	MADZIWA PHARMACY	TSOAN INVESTMENTS (PVT) LTD	STAND NO 111	SHAMVA	2025-08-31	Pharmacy in any other location
8ad97e91-ea31-400d-8a44-622a6b445a59	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1427-2024	MAGABA PHARMACY	NATMED PVT LTD	3893 RODDEN STREET	HARARE	2025-05-31	Pharmacy in any other location
ae78ec2b-0ec8-495a-8636-5bc9faa0256a	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1274-2024	MAGUNJE PHARMACY	MHONGWA KUNDAI	STD NO. 265 MAGUNJE T/SHIP	MAGUNJE	2025-04-30	Pharmacy in any other location
ca8a1218-38fe-4925-9e49-3e81f2dc9405	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	D01-P0034-2023	MAHATSHULA MEDICAL CENTRE	DEEP EXPLO INVESTMENTS (PVT) LTD	496 MAHATSHULA NORTH	BULAWAYO	2024-06-30	Dispensing medical practice
2d95d071-a1db-4c04-ac4e-c253272e3040	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1240-2024	MAINSTREET PHARMACY	TARGTEN (PVT) LTD	4225 MAINSTREET RD	HARARE	2025-10-31	Pharmacy in any other location
4b13037f-38f4-44f0-afb2-f72001c333b2	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1239-2024	MAINSTREET PHARMACY - L. TAKAWIRA BRANCH	TARGTEN (PVT) LTD	SHOP 1 124 LEOPOLD TAKAWIRA STREET	HARARE	2025-10-31	Pharmacy located in the CBD
1fe145b1-d840-4872-9745-3b6bca992cd0	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1256-2024	MAINSTREET PHARMACY - PARKTOWN BRANCH	TARGTEN (PVT) LTD	SHOP 7 MERSEY BLD PARKTOWN	HARARE	2025-08-31	Pharmacy in any other location
bd29d3b5-406d-4730-a8f4-c3f8d11590bc	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1950-2024	MAKANAKA PHARMACY	MAKANAKA PHARMACY (PVT) LTD	22 INC WADZANAI SHOPS	SHAMVA	2025-08-31	Pharmacy in rural area
6d101d7c-8d59-4d2c-85ec-0f997b6e7fd6	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	D01-P0018-2023	MAKETA TAZIVA (GLEN VIEW MEDICAL)	MAKETA TAZIVA (Dr)	14 TH AVENUE	HARARE	2024-06-30	Dispensing medical practice
8be378d0-7b3c-4950-b05c-821daf4d4e4e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1390-2024	MALASHA PHARMACY	OLICHEM PHARMACY (PVT) LTD	23 CORONATION DrIVE	HWANGE	2025-02-28	Pharmacy in rural area
ade657ad-c5d2-4edd-ba15-efd7564439a4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1660-2024	MAMBOMED PHARMACY	MAMBOMED INVESTMENTS (PVT) LTD	ROOM 14 71 CONTINENTAL PLAZA 6TH ST	GWERU	2025-06-30	Pharmacy located in the CBD
3ba03517-00b0-4c30-9fee-1d2482e03e59	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I03-P0104-2023	MANA POOLS NATIONAL PARKS CLINIC	ZIMB.PARKS & WILDLIFE MANAGEMENT	MANA POOLS NATIONAL PARK	KAROI	2024-09-30	Clinics: Class C
bb47dd2c-5b4a-40f5-a023-9ca308ddabaf	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1856-2024	MANDAVA PHARMACY	AYDENSEA LOY PHARMACEUTICALS (PVT) LTD	NO. 1203	ZVISHAVANE	2025-10-31	Pharmacy in any other location
b7900667-98d5-4a71-95db-9d063fecc5b5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1630-2024	MANHENGA PHARMACY	INTERGRAUM INVESTMETS (PVT) LTD	613 MANHENGA	BINDURA	2025-03-31	Pharmacy in rural area
73230218-e4c7-4aef-b84f-29d11f6f01ae	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0116-2023	MANICA BOARDS AND DOORS CLINIC	MANICA BOARDS AND DOOR (PVT) LTD	5 ST HELENS DrIVE,	MUTARE	2024-09-30	Clinics: Class C
3b0b88ed-ccae-4eb5-b1cc-36134981175b	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0091-2023	MANICALAND STATE UNIVERSITY OF APPLIED SCIENCE	MAINCALAND STATE UNIVERSITY OF APPLIED SCIENCE	1 STAIR GUTHRIE ROAD	MUTARE	2024-09-30	Clinics: Class B
48122615-9b5e-4e01-a72c-35a167405e7c	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	D01-P0011-2023	MANRESA WAY MEDICAL CENTRE	MANRESA WAY MEDICAL CENTRE	139 MANRESA WAY NEW MABVUKU	HARARE	2024-06-30	Dispensing medical practice
a045a487-1131-4ad4-a386-d91a5a17fe0e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1945-2024	MARBLES PHARMACY	MARBLES PHARMACY (PVT) LTD	606 CHARLES STREET	CHEGUTU	2025-10-31	Pharmacy in any other location
e59bb40a-8358-4420-9e00-0c83c860ed72	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1739-2024	MARIMBA PHARMACY	MARIMBA PHARMACY (PVT) LTD	SHOP 11,MARIMBA S/ CENTRE,	HARARE	2025-02-28	Pharmacy in any other location
3ce3528c-6cdb-4941-86a5-2ff5f645bdd9	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P02-P1867-2024	MASHAMBANZOU CARE TRUST	MASHAMBANZOU CARE TRUST	40 SANDOWN ROAD	HARARE	2025-02-28	Pharmacies: Restricted
9b5d6a62-4903-4c72-ac7b-f1a699e7d929	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1860-2024	MASHAVA PHARMACY	LARANOK PHARMACEUTICALS (PVT) LTD	78B BALMAIN	MASVINGO	2025-02-28	Pharmacy in any other location
a06d4e21-3cbc-4d14-9079-a597e27633cf	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1421-2024	MASHFOLKS PHARMACY	MASHFOLKS INVESTMENTS (PVT) LTD	10491 KUWADZANA 5 SHOPPING CENTRE	HARARE	2025-10-31	Pharmacy in any other location
d3d9c952-4bb3-469d-a3a4-36a52fd64baa	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0127-2023	MASHONALAND TOBACCO CLINIC	MASHONALAND TOBACCO COMPANY P/L	167 ERITH ROAD, WILLOWVALE	HARARE	2024-09-30	Clinics: Class C
d0f08cf5-ce9a-471d-943f-2fa09b34278d	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I03-P0124-2023	MASHONALAND TOBACCO COMPANY	MASHONALAND TOBACCO COMPANY	4 SIMON MAZORODZE ROAD	HARARE	2024-09-30	Clinics: Class C
31ed8ba3-a7d1-45ae-91a6-76417592bc6d	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0081-2023	MASHONALAND TOBACCO COMPANY	MASHONALAND TOBACCO COMPANY P/L	15-17 AUCKLAND RD	HARARE	2024-09-30	Clinics: Class B
165b712d-ddc2-467d-9a99-5cb1cec44f57	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0138-2023	MASVINGO NEW START	POPULATION SOLUTIONS FOR HEALTH	10 HOFMEYER ROAD	MASVINGO	2024-09-30	Clinics: Class B
ef9e8268-b406-43df-b01f-a6af0256e7df	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I03-P0228-2024	MASVINGO WOMENS CLINIC	MASVINGO WOMENS CLINIC (PVT) LTD	54 ROBERTSON STREET	MASVINGO	2025-08-30	Clinics: Class C
2d4a161e-7d2a-437e-8cd0-f0b76515a15e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	D01-P0029-2023	MAT 24 MEDICAL CENTRE	METPATH INVESTMENTS (PVT) LTD	PARWAZENGA BHEURA	ZAKA	2024-06-30	Dispensing medical practice
bd990266-1cbe-4a4b-9eb5-b18fa3248caa	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1508-2024	MATRAMED PHARMACY	MATRAMED (PBC)	SHOP 2 STD NO. 11222 CHINHOYI T/SHIP	CHINHOYI	2025-07-31	Pharmacy in any other location
124bfad6-7874-4e7b-8dde-f7a321cd315b	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1593-2024	MAURICE PHARMACY	UPPRUNA ENTERPRISES (PVT) LTD	1245 HUGGINS ROAD,	BULAWAYO	2025-08-31	Pharmacy in any other location
b87e2f04-05ae-4723-899c-531a9210713b	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1430-2024	MAXI HEALTH PHARMACY	GAZALAND PHARMACY (PVT) LTD	8722 GAZALAND S/CENTRE	HARARE	2025-04-30	Pharmacy in any other location
d6c5f543-ec6a-4288-8064-4594e74f75b4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I03-P0070-2023	MAZOWE CITRUS ESTATE CLINIC	MAZOWE CITRUS ESTATE	MAZOWE CITRUS ESTATE	MAZOWE	2024-09-30	Clinics: Class C
53ba8bd5-4cb7-440b-b078-aa2ad1939cba	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	H01-P0028-2024	MAZOWE PEDIATRIC HOSPITAL PHARMACY	BAINES AVENUE CLINIC (PVT) LTD	STD NO. 1679 11 MAZOWE STREET	HARARE	2025-02-28	Hospital pharmacies
086a967d-f592-45e8-a2b4-42d83ca90d18	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1150-2024	MBARE PHARMACY	MBARE PHARMACY (PVT) LTD	STD 14829, CHAMINUKA ST	HARARE	2025-05-31	Pharmacy in any other location
ed694ec3-e2aa-43ec-8a90-f8fe7b81c2d5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1688-2024	M-CARE PHARMACY	M-CARE ENTERPRISES (PVT) LTD	SHOP 9 SAMORA MACHEL AVENUE	HARARE	2025-06-30	Pharmacy in any other location
95633cf0-efe5-444e-a0fd-ccb07adad30e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1697-2024	M-CARE PHARMACY - BRAESIDE	M-CARE ENTERPRISES (PVT) LTD	SHOP 7 2 TAIT AVENUE, BRAESIDE	HARARE	2025-02-28	Pharmacy in any other location
ebc33f2c-5cee-4287-8fc7-3be5343bb40b	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1443-2024	MED-AID PHARMACY	CYNFER INCORPORATED (PVT) LTD	STD 85 TAFARA WAY KAMUNHU S/CENTRE	HARARE	2025-10-31	Pharmacy in any other location
07255c64-781b-4fd4-a7bf-234ae416335e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1449-2024	MEDBRIGHT PHARMACY	MEDBRIGHT INVESTMENTS (PVT) LTD	4292 MACHIPISA HIGHFIELD	HARARE	2025-04-30	Pharmacy in any other location
f7d8e6fb-4aaf-4d52-bf69-574ac6a69cbe	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1206-2024	MEDCHAIN PHARMACY	MEDCHAIN (PVT) LTD	745-4TH STREET	HARARE	2025-10-31	Pharmacy in any other location
