name,longitude,latitude,address,category,vha,phone,lastColumn
Oakley Block,29.35371000000,-21.36520000000,Matebeleland South,Clinic(Not Open),FALSE,UNKNOWN,
Mapate,28.90015000000,-21.57018000000,Matebeleland South,Cliniclinic,FALSE,UNKNOWN,
Garanyemba,28.98773000000,-21.16676000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Joshua Mqabuko Nkomo,29.01290000000,-20.95247000000,Matebeleland South,School Clinic,FALSE,UNKNOWN,
Lushongwe,28.78025000000,-21.01852000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
ZRP,29.01240000000,-20.93730000000,Matebeleland South,ZRP clinic,FALSE,UNKNOWN,
West Nicolson,29.36890000000,-21.07090000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Sitezi,28.80050000000,-20.82090000000,Matebeleland South,clinic,FALSE,UNKNOWN,
Chikwingwizha,29.95642089840,-19.55550000000,Midlands,Clinic,FALSE,UNKNOWN,
Chiundura,29.95261001590,-19.23689000000,Midlands,Clinic,FALSE,UNKNOWN,
Connemara,29.81996917720,-19.20722000000,Midlands,Clinic,FALSE,UNKNOWN,
Gunde,30.00278091430,-19.18781000000,Midlands,Clinic,FALSE,UNKNOWN,
Gweru P.H,29.83908081050,-19.47222000000,Midlands,Provincial Hospital,FALSE,UNKNOWN,
Kabanga,30.07344055180,-19.13950000000,Midlands,Clinic,FALSE,UNKNOWN,
Lower Gweru,29.54042053220,-19.38747000000,Midlands,Mission Clinic,FALSE,UNKNOWN,
Maboleni,29.43983078000,-19.29136000000,Midlands,Clinic,FALSE,UNKNOWN,
Madhikani,29.30513954160,-19.27042000000,Midlands,Clinic,FALSE,UNKNOWN,
Makepesi,29.56883049010,-19.38919000000,Midlands,Clinic,FALSE,UNKNOWN,
Mangwande,29.42280960080,-19.37181000000,Midlands,Clinic,FALSE,UNKNOWN,
Vungu,29.47228050230,-19.40322000000,Midlands,Clinic,FALSE,UNKNOWN,
Whahwa,30.02071952820,-19.35661000000,Midlands,Prison Clinic,FALSE,UNKNOWN,
Masvori,30.05999946590,-19.21278000000,Midlands,Clinic,FALSE,UNKNOWN,
Mlezu,29.92036056520,-19.15614000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Nkululeko,29.65280914310,-19.20103000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Ntabamhlope,29.40489006040,-19.17239000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Somabula,29.66994094850,-19.70069000000,Midlands,Clinic,FALSE,UNKNOWN,
St Patricks,29.90280914310,-19.22369000000,Midlands,Mission Clinic,FALSE,UNKNOWN,
Dabuka,29.78063000000,-19.52241000000,Midlands,Clinic,FALSE,UNKNOWN,
Railways,29.80665000000,-19.45662000000,Midlands,Clinic,FALSE,UNKNOWN,
Kariba,29.78741000000,-19.46933000000,Midlands,Clinic,FALSE,UNKNOWN,
Ivene,29.80070000000,-19.49625000000,Midlands,Clinic,FALSE,UNKNOWN,
Totonga,29.82668000000,-19.42968000000,Midlands,Clinic,FALSE,UNKNOWN,
Monomutapa,29.80173000000,-19.44489000000,Midlands,Clinic,FALSE,UNKNOWN,
Child Welfare,29.83183000000,-19.46832000000,Midlands,Clinic,FALSE,UNKNOWN,
Senga Poly,29.83814000000,-19.49622000000,Midlands,Clinic,FALSE,UNKNOWN,
Mkoba Poly,29.75082000000,-19.45900000000,Midlands,Clinic,FALSE,UNKNOWN,
Sino Zimbabwe,30.05050000000,-19.41840000000,Midlands,Clinic,FALSE,UNKNOWN,
Nyama,29.34163000000,-19.21865000000,Midlands,Clinic,FALSE,UNKNOWN,
Isolation,29.79211000000,-19.43009000000,Midlands,Hospital,FALSE,UNKNOWN,
Zim alloys,29.79629000000,-19.46333000000,Midlands,clinic,FALSE,UNKNOWN,
Zim Alloys,29.79629000000,-19.46333000000,Midlands,Clinic,FALSE,UNKNOWN,
Zim Glass,29.79642000000,-19.45721000000,Midlands,Clinic,FALSE,UNKNOWN,
Claybank,29.83327000000,-19.46829000000,Midlands,Hospital,FALSE,UNKNOWN,
ZIMCAST,29.79985000000,-19.46364000000,Midlands,Clinic,FALSE,UNKNOWN,
Mkoba 1,29.76658000000,-19.46726000000,Midlands,Clinic,FALSE,UNKNOWN,
BATA,29.79553000000,-19.47412000000,Midlands,Clinic,FALSE,UNKNOWN,
Highlands ,31.08560000000,-17.81870000000,Harare,PC clinic,FALSE,UNKNOWN,
Highlands ,31.08910000000,-17.79970000000,Harare,FHS,FALSE,UNKNOWN,
Greendale,31.12910000000,-17.81050000000,Harare,FHS,FALSE,UNKNOWN,
Mabvuku,31.19710000000,-17.83570000000,Harare,Poly clinic,FALSE,UNKNOWN,
Tafara,31.21350000000,-17.83160000000,Harare,clinic,FALSE,UNKNOWN,
Caledonia,31.23480000000,-17.84510000000,Harare,clinic,FALSE,UNKNOWN,
Mabvuku,31.18410000000,-17.83890000000,Harare,FHS,FALSE,UNKNOWN,
Hatfield,31.08640000000,-17.87870000000,Harare,clinic,FALSE,UNKNOWN,
Matapi,31.04270000000,-17.85890000000,Harare,clinic,FALSE,UNKNOWN,
Avondale,31.02910000000,-17.78830000000,Harare,clinic,FALSE,UNKNOWN,
Mabelreign,30.99870000000,-17.79140000000,Harare,satellite clinic,FALSE,UNKNOWN,
Malborough,30.99810000000,-17.75680000000,Harare,satellite clinic,FALSE,UNKNOWN,
Hatcliffe ,31.10750000000,-17.69740000000,Harare,Poly clinic,FALSE,UNKNOWN,
Mufakose,30.92970000000,-17.86690000000,Harare,Poly clinic,FALSE,UNKNOWN,
Kambuzuma,30.96830000000,-17.85810000000,Harare,Poly clinic,FALSE,UNKNOWN,
Southerton,31.00890000000,-17.86630000000,Harare,clinic,FALSE,UNKNOWN,
Mbare ,31.03550000000,-17.85970000000,Harare,Poly clinic,FALSE,UNKNOWN,
Mbare hostels,31.03930000000,-17.86660000000,Harare,clinic,FALSE,UNKNOWN,
Waterfalls,31.03080000000,-17.89030000000,Harare,clinic,FALSE,UNKNOWN,
Glen norah,30.96900000000,-17.90580000000,Harare,Satellite clinic,FALSE,UNKNOWN,
Western Triangle,30.98040000000,-17.89490000000,Harare,clinic,FALSE,UNKNOWN,
Glen view,30.95080000000,-17.90800000000,Harare,Poly clinic,FALSE,UNKNOWN,
Budiriro,30.93540000000,-17.89120000000,Harare,Poly clinic,FALSE,UNKNOWN,
Hopley,30.99000000000,-17.92490000000,Harare,clinic,FALSE,UNKNOWN,
Rutsanana,30.98610000000,-17.90650000000,Harare,clinic,FALSE,UNKNOWN,
Highfield,30.99450000000,-17.88460000000,Harare,Poly clinic,FALSE,UNKNOWN,
Beatrice Infectious,31.02820000000,-17.86010000000,Harare,Hospital,FALSE,UNKNOWN,
Mt pleasant,31.04580000000,-17.76910000000,Harare,clinic,FALSE,UNKNOWN,
Harare,31.01280000000,-17.86090000000,Harare,Hospital,FALSE,UNKNOWN,
Parirenyatwa,30.04330000000,-17.81220000000,Harare,Hospital,FALSE,UNKNOWN,
Belvedere,31.02430000000,-17.82000000000,Harare,Poly clinic,FALSE,UNKNOWN,
Kuwadzana ,30.92850000000,-17.83230000000,Harare,Poly clinic,FALSE,UNKNOWN,
Warren Park,30.97820000000,-17.83380000000,Harare,Poly clinic,FALSE,UNKNOWN,
Sunningdale,31.05430000000,-17.86840000000,Harare,satellite clinic,FALSE,UNKNOWN,
Arcadia,31.05460000000,-17.84680000000,Harare,clinic,FALSE,UNKNOWN,
Braeside,31.06570000000,-17.83990000000,Harare,clinic,FALSE,UNKNOWN,
Eastly,31.08610000000,-17.82560000000,Harare,FHS,FALSE,UNKNOWN,
Chidamoyo,29.19194030760,-17.14833000000,Mashonaland West,Mission Hospital,FALSE,UNKNOWN,
Chikanziwe,29.69778060910,-16.80722000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Chinhere,29.43693923950,-17.21556000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Chirundu,28.86055946350,-16.04389000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Chivende,29.34943962100,-17.31583000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Chundu,29.64249992370,-16.39278000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Dete,29.94249916080,-16.50056000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Hesketh,29.53778076170,-16.86944000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Hewiyai,29.67388916020,-16.56972000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Kapfunde,29.40833091740,-17.06583000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Karoi,29.68778038020,-16.81528000000,Mashonaland West,District Hospital,FALSE,UNKNOWN,
Karuru,29.64278030400,-16.47806000000,Mashonaland West,Council (Construction),FALSE,UNKNOWN,
Kasimube,29.87722015380,-17.03111000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Kazangarare,29.83555984500,-16.55917000000,Mashonaland West,Gvt Council,FALSE,UNKNOWN,
Lynx,29.45083045960,-16.59806000000,Mashonaland West,Clinic Private Clinic,FALSE,UNKNOWN,
Magunje,29.41056060790,-16.85500000000,Mashonaland West,Rural Hospital,FALSE,UNKNOWN,
Magunje Army,29.42333030700,-16.86528000000,Mashonaland West,Army Clinic,FALSE,UNKNOWN,
Mana Pools,29.36194038390,-15.72139000000,Mashonaland West,National Park-clinic,FALSE,UNKNOWN,
Marongora,29.16250038150,-16.22889000000,Mashonaland West,National Park-clinic,FALSE,UNKNOWN,
Masanga,29.22999954220,-16.73611000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Mashongwe,29.54166984560,-16.44056000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Mwami,29.77610969540,-16.67167000000,Mashonaland West,clinic,FALSE,UNKNOWN,
Nyama,29.76721954350,-16.40694000000,Mashonaland West,Council,FALSE,UNKNOWN,
Nyamakaze,29.43638992310,-16.40389000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Nyamhunga,29.19528007510,-16.88500000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Nyangoma,29.92667007450,-16.86639000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Tenewe,29.61166954040,-17.29056000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Zvipani,29.21027946470,-16.98306000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Deve,29.03146000000,-17.02504000000,Mashonaland West,Clinic(Not Open),FALSE,UNKNOWN,
Chiedza,29.06433000000,-17.12012000000,Mashonaland West,Clinic(Not Open),FALSE,UNKNOWN,
Lan lorry,29.46661000000,-16.75765000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Doro,29.35702000000,-16.71696000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Chinotimba,25.82583045960,-17.94528000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Chisuma,25.95471954350,-18.01361000000,Matebeleland North,Rural Health Centre,FALSE,UNKNOWN,
Dete,26.86778068540,-18.61583000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Dinde,26.73749923710,-18.38000000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Empumalanga,26.50082969670,-18.34972000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Gwayi,27.18638992310,-18.61111000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Jambezi,26.22750091550,-18.05222000000,Matebeleland North,Rural Health Centre,FALSE,UNKNOWN,
Kamative,27.05971908570,-18.31500000000,Matebeleland North,Hospital,FALSE,UNKNOWN,
Kanywambizi,26.31110954280,-18.01694000000,Matebeleland North,Rural Health Centre,FALSE,UNKNOWN,
Lukosi,26.62778091430,-18.36056000000,Matebeleland North,Rural Hospital,FALSE,UNKNOWN,
Lukunguni,26.22833061220,-18.04444000000,Matebeleland North,Mission Hospital,FALSE,UNKNOWN,
Lupote,26.96417045590,-18.51278000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Main Camp.,26.95222091670,-18.73167000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Makwandara,27.20055961610,-18.31722000000,Matebeleland North,Rural Health Centre,FALSE,UNKNOWN,
Wankie,26.50056076050,-18.35722000000,Matebeleland North,Private Hospital,FALSE,UNKNOWN,
Mwemba,26.56056022640,-18.18333000000,Matebeleland North,Rural Health Centre,FALSE,UNKNOWN,
Ndlovu,25.98389053340,-18.10083000000,Matebeleland North,Rural Health centre,FALSE,UNKNOWN,
Safari Lodge,26.97443962100,-18.65611000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Simangani,26.72417068480,-18.11028000000,Matebeleland North,Rural Health centre,FALSE,UNKNOWN,
Victoria Falls,25.82611083980,-17.94389000000,Matebeleland North,District Hospital,FALSE,UNKNOWN,
Dete,26.85831000000,-18.62354000000,Matebeleland North,Railways-clinic,FALSE,UNKNOWN,
Hwange District Hospital,26.57485000000,-18.34985000000,Matebeleland North,District Hospital,FALSE,UNKNOWN,
No 1 Clinic,26.49204000000,-18.35426000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
No1 North,26.47342000000,-18.33347000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
No 5 Clinic,26.44014000000,-18.37726000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
No 2 Dressing Station,26.43633000000,-18.36078000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
No 2 Clinic,26.42891000000,-18.36407000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Ingagula,26.46145000000,-18.38911000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
No 3 Clinic,26.40722000000,-18.41659000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
ZRP Hwange,26.51302000000,-18.34558000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
NRZ Surgery,26.48723000000,-18.37115000000,Matebeleland North,Railways-clinic,FALSE,UNKNOWN,
Ngumija,26.49616000000,-18.37741000000,Matebeleland North,Railways-clinic,FALSE,UNKNOWN,
No 1 Dressing Station,26.49264000000,-18.36288000000,Matebeleland North,Mine Clinic,FALSE,UNKNOWN,
Zimbabwe Prison Services,26.53142000000,-18.34919000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Robbins Camp,25.98653000000,-18.62904000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
Elephant Hills,25.82613000000,-17.91214000000,Matebeleland North,Hotel Clinic,FALSE,UNKNOWN,
Victoria Falls Clinic,25.84274000000,-17.93138000000,Matebeleland North,Industrial Clinic,FALSE,UNKNOWN,
ZRP Victoria Falls,25.83730000000,-17.92907000000,Matebeleland North,ZRP Clinic,FALSE,UNKNOWN,
Meheni,27.82312000000,-17.56870000000,Matebeleland North,Conucil Not Open,FALSE,UNKNOWN,
Milonga,26.21412000000,-18.13872000000,Matebeleland North,Clinic(Not Open),FALSE,UNKNOWN,
Mabale,27.07020000000,-18.57210000000,Matebeleland North,Rural Health Centre,FALSE,UNKNOWN,
Zesa Chibondo,26.51410000000,-18.33060000000,Matebeleland North,Clinic,FALSE,UNKNOWN,
St Patricks,26.51220000000,-18.32890000000,Matebeleland North,Mission Hospital,FALSE,UNKNOWN,
Hwange Colliery Hospital,26.50220000000,-18.35820000000,Matebeleland North,Mine Hospital,FALSE,UNKNOWN,
Nguminja,26.49630000000,-18.37740000000,Matebeleland North,Mine clinic,FALSE,UNKNOWN,
surgery,26.48740000000,-18.37130000000,Matebeleland North,Mine Clinic,FALSE,UNKNOWN,
Dressing station,26.49270000000,-18.36290000000,Matebeleland North,Mine Clinic,FALSE,UNKNOWN,
Chigondo,31.71972084050,-18.85983000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Chikurumadziva,31.91749954220,-19.04894000000,Mashonaland East,Rural Health Centre,FALSE,UNKNOWN,
Garaba,31.53463935850,-18.70850000000,Mashonaland East,Rural Health Centre,FALSE,UNKNOWN,
Goneso,31.90127944950,-18.89328000000,Mashonaland East,Rural Health Centre,FALSE,UNKNOWN,
Goto,31.80672073360,-18.72842000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Makarara,31.83481025700,-19.02697000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Wedza,31.56722068790,-18.62839000000,Mashonaland East,Rural Hospital,FALSE,UNKNOWN,
Mt St Mary's,31.68358039860,-18.70842000000,Mashonaland East,Mission Hospital,FALSE,UNKNOWN,
Mukamba,31.82132911680,-18.87653000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Sengezi,31.48711013790,-18.74408000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Zvidhuri,31.72294044490,-18.96144000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Gotora,31.45557000000,-18.65151000000,Mashonaland East,Rural Health Centre,FALSE,UNKNOWN,
Idube,31.52172000000,-18.50209000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Sango ,31.75050000000,-18.78240000000,Mashonaland East,Clinic,FALSE,UNKNOWN,
Avoca,29.50555992130,-20.83492000000,Matebeleland South,Rural Hospital,FALSE,UNKNOWN,
Epoch,29.27046966550,-20.43822000000,Matebeleland South,Mine Clinic,FALSE,UNKNOWN,
Filabusi,29.28667068480,-20.54033000000,Matebeleland South,District Hospital,FALSE,UNKNOWN,
Gwatemba,29.69050025940,-20.40542000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Mabuze,29.45292091370,-20.93906000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Wanezi,29.58552932740,-20.57447000000,Matebeleland South,Rural Hospital,FALSE,UNKNOWN,
Zhulube,29.29006004330,-20.64019000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Nkankezi,29.42378044130,-20.48781000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Nyamime,29.30438995360,-20.90644000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
PBS,29.18581008910,-20.13897000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Sanale,29.55517005920,-20.68947000000,Matebeleland South,Rural Health Centre,FALSE,UNKNOWN,
Shangani,29.22488975520,-19.68997000000,Matebeleland South,Mine Clinic,FALSE,UNKNOWN,
Shangani,29.37375068660,-19.78414000000,Matebeleland South,Rural Hospital,FALSE,UNKNOWN,
Singwango,29.31760978700,-20.78678000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Kombo,29.04724000000,-19.85475000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Montrose 7,29.49420000000,-20.33999000000,Matebeleland South,Under Construction,FALSE,UNKNOWN,
Lambamai,29.70742000000,-20.10003000000,Matebeleland South,Under Construction,FALSE,UNKNOWN,
Mplalawami,29.78944000000,-20.04728000000,Matebeleland South,(New Site),FALSE,UNKNOWN,
Singwambizi,29.54654000000,-20.93315000000,Matebeleland South,Clinic,FALSE,UNKNOWN,
Saphila,29.38517000000,-20.84809000000,Matebeleland South,Council Clinic(Construction),FALSE,UNKNOWN,
Annex,29.88166999820,-18.35528000000,Mashonaland West,Gvt Infections,FALSE,UNKNOWN,
Battlefields,29.90583038330,-18.62444000000,Mashonaland West,Army Hospital,FALSE,UNKNOWN,
Bumbe,30.41666984560,-18.59389000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Bururu,30.49056053160,-18.69722000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Chakari,29.84527969360,-18.07833000000,Mashonaland West,Private Mine Clinic,FALSE,UNKNOWN,
Chegutu 6,29.75499916080,-17.92028000000,Mashonaland West,(New Site),FALSE,UNKNOWN,
Chenjiri,29.40943908690,-17.86083000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Chirikiti,29.42056083680,-17.97611000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Donain,29.62888908390,-18.50778000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Dondoshava,30.59693908690,-18.68278000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Eiffel Flat,29.98110961910,-18.31694000000,Mashonaland West,Mine Clinic,FALSE,UNKNOWN,
Gena 1,29.32472038270,-17.87056000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Golden Valley,29.79306030270,-18.22306000000,Mashonaland West,Private Mine Clinic,FALSE,UNKNOWN,
Ingezi,29.85972023010,-18.37889000000,Mashonaland West,Municipality,FALSE,UNKNOWN,
Jompani,29.44861030580,-18.06917000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Kadoma Clinic,29.89833068850,-18.34583000000,Mashonaland West,Municipality,FALSE,UNKNOWN,
Kadora,29.91167068480,-18.33083000000,Mashonaland West,District Hosp,FALSE,UNKNOWN,
Mafindifindi,30.51416969300,-18.74611000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Manyewe,30.52305984500,-18.60722000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Manyoni,30.46833038330,-18.81750000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Mukarati,30.48917007450,-18.55667000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Murambwa,30.72167015080,-18.58333000000,Mashonaland West,Council clinic,FALSE,UNKNOWN,
Muuyu,29.49193954470,-17.94722000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Muzvezve,30.58250045780,-18.54444000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Ngezi,30.63249969480,-18.65417000000,Mashonaland West,Rural Hosp,FALSE,UNKNOWN,
Nyabango,29.52721977230,-17.85306000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Nyamatani,29.53471946720,-18.19917000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Nyaonde,29.43693923950,-17.73222000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Ordoff,29.84749984740,-18.28083000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Prisons,29.87556076050,-18.38917000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Rusvingo,29.41444015500,-17.60833000000,Mashonaland West,Clinic (construction),FALSE,UNKNOWN,
Sanyati,29.30916976930,-17.95278000000,Mashonaland West,Mission Hospital,FALSE,UNKNOWN,
Sanyati Area,29.24333000180,-17.99083000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
St. Michaels,30.67889022830,-18.56667000000,Mashonaland West,Mission Hospital,FALSE,UNKNOWN,
Turf,30.27693939210,-18.67639000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Venice,29.77249908450,-18.50778000000,Mashonaland West,Mine Clinic,FALSE,UNKNOWN,
Venice,29.77249908450,-18.50778000000,Mashonaland West,Mine Clinic,FALSE,UNKNOWN,
Twin Tops,30.10364000000,-18.58832000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Black Movale,29.87599000000,-17.94313000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Gavhunga,30.55990000000,-18.72362000000,Mashonaland West,Clinic(Not Open),FALSE,UNKNOWN,
Jairos Jiri,29.87825000000,-18.34778000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Kadoma Pop.,29.88327000000,-18.34446000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
PSI,29.89131000000,-18.34622000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Waverly,29.91910000000,-18.34768000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Chingondo,30.35557000000,-18.44847000000,Mashonaland West,UNKNOWN,FALSE,UNKNOWN,
Army,28.82638931270,-16.52639000000,Mashonaland West,Clinic,FALSE,UNKNOWN,
Chalala,28.30027961730,-16.84167000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Charara,28.96360969540,-16.55167000000,Mashonaland West,Farm Clinic,FALSE,UNKNOWN,
Gatse Gatse,28.86027908330,-16.78361000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Kanyati,28.99527931210,-16.91528000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Kariba,28.79166984560,-16.52028000000,Mashonaland West,District Hospital,FALSE,UNKNOWN,
Mahombekombe,28.75806045530,-16.52611000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Mola,28.29861068730,-16.92611000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Msampakaruma,28.76778030400,-17.15861000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Negande,28.24110984800,-17.19278000000,Mashonaland West,Gvt Clinic,FALSE,UNKNOWN,
Nyamhunga,28.84832954410,-16.51806000000,Mashonaland West,Council Clinic,FALSE,UNKNOWN,
Siakobvu,28.36417007450,-17.13111000000,Mashonaland West,Rural Hospital,FALSE,UNKNOWN,
Kasvisva,28.50133000000,-17.22925000000,Mashonaland West,Rural Health Centre,FALSE,UNKNOWN,
Mayovhe,28.18771000000,-17.02508000000,Mashonaland West,Rural Health Centre(construction),FALSE,UNKNOWN,
Cambridge,29.12249946590,-19.10328000000,Midlands,Clinic,FALSE,UNKNOWN,
Dendera,29.10292053220,-18.70764000000,Midlands,Rural Hospital,FALSE,UNKNOWN,
Don Juan,29.50744056700,-18.60700000000,Midlands,Clinic,FALSE,UNKNOWN,
Donsa,28.90630912780,-18.76897000000,Midlands,Clinic,FALSE,UNKNOWN,
Gomola,29.45247077940,-18.76839000000,Midlands,Clinic,FALSE,UNKNOWN,
Jackson,29.25005912780,-19.10408000000,Midlands,Clinic,FALSE,UNKNOWN,
Kwekwe,29.82374954220,-18.93572000000,Midlands,District Hospital,FALSE,UNKNOWN,
Malisa Josefa,29.12324905400,-19.00353000000,Midlands,Clinic,FALSE,UNKNOWN,
Zhombe,29.38493919370,-18.70336000000,Midlands,Mission clinic,FALSE,UNKNOWN,
Majorca,29.60128021240,-18.77267000000,Midlands,Clinic,FALSE,UNKNOWN,
Mazebe,29.00630950930,-18.93542000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Medical Centre,29.78668975830,-19.04047000000,Midlands,Clinic,FALSE,UNKNOWN,
Melisa Zhombe,30.24221992490,-18.72167000000,Midlands,Clinic,FALSE,UNKNOWN,
Mpinda,29.25160980220,-19.15281000000,Midlands,Clinic,FALSE,UNKNOWN,
Msilahove,29.15613937380,-19.17339000000,Midlands,Rural Hospital,FALSE,UNKNOWN,
Munyati,29.78697013850,-18.67142000000,Midlands,Clinic,FALSE,UNKNOWN,
Ntabeni,29.33472061160,-18.80214000000,Midlands,Clinic,FALSE,UNKNOWN,
Nyoni,29.33756065370,-18.96747000000,Midlands,Rural Health Centre,FALSE,UNKNOWN,
Rio Tinto,29.43556022640,-18.46828000000,Midlands,Mine Clinic,FALSE,UNKNOWN,
Samambwa,29.45247077940,-18.33406000000,Midlands,Clinic,FALSE,UNKNOWN,
Sebakwe,30.12256050110,-18.98881000000,Midlands,Clinic,FALSE,UNKNOWN,
Senkwasi,29.43572044370,-18.58403000000,Midlands,Clinic,FALSE,UNKNOWN,
Sherwood,29.80621910100,-18.82453000000,Midlands,Clinic,FALSE,UNKNOWN,
Sidakeni,29.46838951110,-18.43989000000,Midlands,Clinic,FALSE,UNKNOWN,
Silobela,29.30458068850,-19.00511000000,Midlands,District Hospital,FALSE,UNKNOWN,
Simana,29.11927986150,-18.92169000000,Midlands,Clinic,FALSE,UNKNOWN,
Torwood,29.73644065860,-19.02261000000,Midlands,Hospital,FALSE,UNKNOWN,
Redcliff,29.78238000000,-19.02260000000,Midlands,Clinic,FALSE,UNKNOWN,
Rutendo,29.77346000000,-19.00840000000,Midlands,Clinic,FALSE,UNKNOWN,
Zisco Works,29.75035000000,-19.01429000000,Midlands,Clinic,FALSE,UNKNOWN,
Lancashire,29.82332000000,-18.91481000000,Midlands,Clinic,FALSE,UNKNOWN,
